subject,study_role,estimate_type,held_out_run,training_runs,method,search_low_hz,search_high_hz,minimum_prominence_db,peak_frequency_hz,candidate_frequency_hz,peak_prominence_db,peak_width_hz,peak_quality,method_available,failure_reason,rest_epoch_count,central_roi,frequency_estimation_data,task_outcome_used
98,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,8.67121295620774,1.6960864429630949,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,8.809296248569083,1.8314115179255248,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,8.595954579848339,1.7602583128769225,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,8.686489975607344,2.327665367951612,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.0,10.0,9.224000172556998,2.3892909737120203,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.0,10.0,10.429467673856209,2.4734314976093,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,10.148089177829817,2.131448162148056,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,11.122878532616468,2.3793694049981204,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,10.546224788487493,2.1986486323939873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,9.735419562550234,2.520989998970065,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.0,10.0,9.391104909100136,2.410908397176003,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.0,10.0,10.429467673856209,2.4734314976093,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,10.148089177829817,2.131448162148056,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,11.122878532616468,2.3793694049981204,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,10.546224788487493,2.1986486323939873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,9.735419562550234,2.520989998970065,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.0,10.0,9.391104909100136,2.410908397176003,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.0,10.0,10.429467673856209,2.4734314976093,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,10.148089177829817,2.131448162148056,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,11.122878532616468,2.3793694049981204,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,10.546224788487493,2.1986486323939873,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,9.735419562550234,2.520989998970065,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.0,10.0,9.391104909100136,2.410908397176003,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.0,10.0,10.429467673856209,2.4734314976093,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.25,10.25,8.67121295620774,1.6960864429630949,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.25,10.25,8.809296248569083,1.8314115179255248,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.25,10.25,8.595954579848339,1.7602583128769225,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.25,10.25,8.686489975607344,2.327665367951612,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.0,10.0,9.224000172556998,2.3892909737120203,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.0,10.0,10.429467673856209,2.4734314976093,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.25,10.25,8.67121295620774,1.6960864429630949,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.25,10.25,8.809296248569083,1.8314115179255248,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.25,10.25,8.595954579848339,1.7602583128769225,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.25,10.25,8.686489975607344,2.327665367951612,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.0,10.0,9.224000172556998,2.3892909737120203,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.0,10.0,10.429467673856209,2.4734314976093,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.25,10.25,8.67121295620774,1.6960864429630949,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.25,10.25,8.809296248569083,1.8314115179255248,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.25,10.25,8.595954579848339,1.7602583128769225,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.25,10.25,8.686489975607344,2.327665367951612,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
98,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.0,10.0,9.224000172556998,2.3892909737120203,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.25,10.25,2.0587431085543386,0.30073466626677625,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.25,10.25,2.0587431085543386,0.30073466626677625,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,2.0587431085543386,0.30073466626677625,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,2.0587431085543386,0.30073466626677625,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,2.0587431085543386,0.30073466626677625,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,2.0587431085543386,0.30073466626677625,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,14.5,14.5,2.477524869025487,0.5768603059685837,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,14.5,14.5,2.477524869025487,0.5768603059685837,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.75,11.75,2.992401924346666,0.4517925841890573,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,14.5,14.5,2.477524869025487,0.5768603059685837,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.25,8.25,6.404608726493777,4.60930182130189,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.25,8.25,3.3237204467563117,1.3420373912187853,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.25,8.25,3.489263935406683,1.2284188234528224,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
102,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.75,11.75,1.641015529888577,0.5012855150027216,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.75,9.75,2.287380184557364,0.6403209922259951,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,12.5,12.5,2.5444323711370345,0.4945206590243325,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,3.8212857392338293,1.1397287662397106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.25,11.25,2.0016889014117396,0.9724656492543091,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.75,11.75,1.6360673414105094,1.05083316943445,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,7.25,7.25,0.9060654970220838,0.31443501491922676,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.75,9.75,2.287380184557364,0.6403209922259951,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.5,12.5,2.5444323711370345,0.4945206590243325,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,3.8212857392338293,1.1397287662397106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.25,11.25,2.0016889014117396,0.9724656492543091,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.75,11.75,1.6360673414105094,1.05083316943445,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,,7.25,1.0459497449120505,,poorly_defined_no_peak,False,no_interior_peak_meets_prominence,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.75,9.75,2.287380184557364,0.6403209922259951,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.5,12.5,2.5444323711370345,0.4945206590243325,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,3.8212857392338293,1.1397287662397106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.25,11.25,2.0016889014117396,0.9724656492543091,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.75,11.75,1.6360673414105094,1.05083316943445,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,,7.25,1.0459497449120505,,poorly_defined_no_peak,False,no_interior_peak_meets_prominence,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.75,9.75,2.287380184557364,0.6403209922259947,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.25,7.25,3.678794504227497,0.8934144578094467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,3.8212857392338293,1.1397287662397106,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.25,11.25,2.0016889014117396,0.9724656492543087,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,11.75,11.75,1.6360673414105094,1.0508331694344495,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.25,7.25,0.9060654970220838,0.31443501491922676,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.75,9.75,2.287380184557364,0.6403209922259947,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
104,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.25,7.25,3.678794504227497,0.8934144578094467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
