analysis_set,channel,frequency_band,fists_trial_count,feet_trial_count,fists_median_change_percent,feet_median_change_percent,feet_minus_fists_median_percentage_points,fists_iqr_percentage_points,feet_iqr_percentage_points
exclude_qc_and_first_rest_pair,F3,mu,16,20,-22.675249377837755,-10.756181106699508,11.919068271138247,60.31424096088203,66.27261129865244
exclude_qc_and_first_rest_pair,F4,beta,16,20,-17.99948815246257,5.538827896322713,23.538316048785283,61.994902441593425,91.78904229538719
exclude_qc_and_first_rest_pair,F4,central_12_13,16,20,-24.9590375445957,11.033981217627977,35.99301876222368,48.50377858913325,75.36558059869355
exclude_qc_and_first_rest_pair,F4,mu,16,20,-21.876815693479717,-11.525063040987211,10.351752652492506,30.28143150098077,62.28497279437026
exclude_qc_and_first_rest_pair,F5,beta,16,20,-27.02218947072363,-2.785919610264056,24.236269860459576,42.04241991309757,33.55308508877131
exclude_qc_and_first_rest_pair,F5,central_12_13,16,20,-37.240785428403925,-12.316862565759525,24.9239228626444,59.827053192706444,65.38921667126365
exclude_qc_and_first_rest_pair,F5,mu,16,20,-6.813268949560324,-6.3217870164234125,0.49148193313691113,47.25159731786805,51.38654062079007
exclude_qc_and_first_rest_pair,F6,beta,16,20,-14.601808296415173,-4.6238704229182925,9.97793787349688,29.63663483966437,85.3038839154276
exclude_qc_and_first_rest_pair,F6,central_12_13,16,20,-15.560010750121183,-0.17262483831482944,15.387385911806353,55.349173304225594,61.54503675420672
exclude_qc_and_first_rest_pair,F6,mu,16,20,-14.130087647882807,-6.467172052752199,7.662915595130608,32.72115648293044,30.421981394387885
exclude_qc_and_first_rest_pair,F7,beta,16,20,-19.898001625401193,-2.182692411299452,17.71530921410174,33.730184844210825,59.03532046631235
exclude_qc_and_first_rest_pair,F7,central_12_13,16,20,-17.498908629483708,-0.5018188191029229,16.997089810380785,78.59847883529412,74.25410631067388
exclude_qc_and_first_rest_pair,F7,mu,16,20,-16.932705550231038,7.710235589620897,24.642941139851935,56.02633200988423,51.02449397144683
exclude_qc_and_first_rest_pair,F8,beta,16,20,-7.210756846928453,3.7079608650352225,10.918717711963675,45.95791866438201,36.25375972894075
exclude_qc_and_first_rest_pair,F8,central_12_13,16,20,49.17292814701512,-13.168830109282974,-62.34175825629809,110.83992008795106,72.20456985085424
exclude_qc_and_first_rest_pair,F8,mu,16,20,11.751558472661163,-8.427697468587269,-20.17925594124843,90.42193839624514,42.555958933697106
exclude_qc_and_first_rest_pair,FC1,beta,16,20,-34.68147705458443,-2.7433785612297563,31.93809849335467,55.41747705053537,38.548308067900884
exclude_qc_and_first_rest_pair,FC1,central_12_13,16,20,-39.196997028527754,19.92279273320296,59.119789761730715,41.85621572191072,88.83000099127109
exclude_qc_and_first_rest_pair,FC1,mu,16,20,-26.159999777480152,9.203315908736384,35.36331568621654,46.25121879555972,51.1192550726368
exclude_qc_and_first_rest_pair,FC2,beta,16,20,-25.62181457046812,6.519916115834075,32.141730686302196,30.474613988855776,79.88268772552279
exclude_qc_and_first_rest_pair,FC2,central_12_13,16,20,-45.59304826307706,35.107556809131495,80.70060507220856,35.63572879653602,77.0750518637121
exclude_qc_and_first_rest_pair,FC2,mu,16,20,-29.998908819417082,13.493497067530466,43.49240588694755,41.123008669242026,44.676273212224515
exclude_qc_and_first_rest_pair,FC3,beta,16,20,-25.633315742156842,-14.010940823191484,11.622374918965358,79.53504742354941,39.624680819579154
exclude_qc_and_first_rest_pair,FC3,central_12_13,16,20,-53.411558417406724,24.164480580941717,77.57603899834844,41.216028907947035,87.44647825800702
exclude_qc_and_first_rest_pair,FC3,mu,16,20,-30.286536496946127,21.62491986455162,51.91145636149775,39.22288962717404,88.04417095737183
exclude_qc_and_first_rest_pair,FC4,beta,16,20,-17.378620158975554,3.6909335469785205,21.069553705954075,52.781929825332384,54.939321443175835
exclude_qc_and_first_rest_pair,FC4,central_12_13,16,20,-52.87072617622941,28.827160088132544,81.69788626436195,34.33467457578555,60.743249789397154
exclude_qc_and_first_rest_pair,FC4,mu,16,20,-42.625124148492034,24.94919831826249,67.57432246675452,26.14298246614598,46.84237821201632
exclude_qc_and_first_rest_pair,FC5,beta,16,20,-16.054226788873788,-11.538965404332874,4.5152613845409135,37.877045932957905,36.09572340229462
exclude_qc_and_first_rest_pair,FC5,central_12_13,16,20,-21.119873510625304,1.7110352619404567,22.83090877256576,40.223717826978124,120.28830895877557
exclude_qc_and_first_rest_pair,FC5,mu,16,20,-2.4335821558312016,5.772147024352693,8.205729180183894,53.71101631695693,63.44770286776137
exclude_qc_and_first_rest_pair,FC6,beta,16,20,-1.3560231123739648,2.4641420078243907,3.8201651201983555,49.9942285872733,45.48173580695179
exclude_qc_and_first_rest_pair,FC6,central_12_13,16,20,-14.950148778339269,-1.4676192590836152,13.482529519255653,55.69506652764411,49.417266908077636
exclude_qc_and_first_rest_pair,FC6,mu,16,20,-4.999549423177752,-2.0539198847269957,2.9456295384507567,53.11083812802676,34.62595853371778
exclude_qc_and_first_rest_pair,FCz,beta,16,20,-31.76908508504194,12.1014702632053,43.87055534824724,39.510073891204094,49.37036246709773
exclude_qc_and_first_rest_pair,FCz,central_12_13,16,20,-40.34040855229166,29.352686884999436,69.6930954372911,46.34178778843688,89.76625707232513
exclude_qc_and_first_rest_pair,FCz,mu,16,20,-19.99817279618709,5.592807715508506,25.590980511695598,42.83341669691481,71.99688391453824
exclude_qc_and_first_rest_pair,FT7,beta,16,20,-13.623702420401,5.1654726172044905,18.789175037605492,31.984176541688676,72.09557969387731
exclude_qc_and_first_rest_pair,FT7,central_12_13,16,20,-6.059671128263961,-18.03794403546577,-11.97827290720181,77.62745427035404,107.30187796960801
exclude_qc_and_first_rest_pair,FT7,mu,16,20,3.665647524544543,1.0760369210573006,-2.589610603487242,58.462535474664065,60.10455042546029
exclude_qc_and_first_rest_pair,FT8,beta,16,20,-0.1596308420310848,-11.04719171029642,-10.887560868265336,54.213370875648764,36.98573838661338
exclude_qc_and_first_rest_pair,FT8,central_12_13,16,20,47.059958777297624,-6.067159005021929,-53.12711778231955,58.27847752503435,93.61637665183503
exclude_qc_and_first_rest_pair,FT8,mu,16,20,29.98788413576896,-4.358528169350535,-34.3464123051195,64.73062992820869,40.64174802947168
exclude_qc_and_first_rest_pair,Fp1,beta,16,20,-8.65241297905981,-4.992254546820236,3.660158432239573,39.085415616284685,54.11209545143093
exclude_qc_and_first_rest_pair,Fp1,central_12_13,16,20,0.7899264316219803,2.9998197503744866,2.2098933187525063,76.54431685174711,102.59209108946972
exclude_qc_and_first_rest_pair,Fp1,mu,16,20,-7.4316924850098065,-4.241609368615997,3.1900831163938097,39.393548164709536,101.8484149234186
exclude_qc_and_first_rest_pair,Fp2,beta,16,20,-7.295779463883193,-0.8891825607742971,6.406596903108896,43.9134285410254,35.22711967602978
exclude_qc_and_first_rest_pair,Fp2,central_12_13,16,20,-2.9880881302732716,-0.2382931800350594,2.749794950238212,52.79244571521559,52.58607897984919
exclude_qc_and_first_rest_pair,Fp2,mu,16,20,-1.9778794304784153,-12.610604810054072,-10.632725379575657,46.6740196859935,82.44344423500752
exclude_qc_and_first_rest_pair,Fpz,beta,16,20,-13.54290801691384,-0.5345735247158568,13.008334492197983,25.081874554271906,37.642969642480566
exclude_qc_and_first_rest_pair,Fpz,central_12_13,16,20,-1.4432681663830196,10.916604596240816,12.359872762623835,66.25746993656493,68.5859630236219
exclude_qc_and_first_rest_pair,Fpz,mu,16,20,-12.979456971710592,0.08010799054693152,13.059564962257523,45.825285538347956,89.29527669869518
exclude_qc_and_first_rest_pair,Fz,beta,16,20,-23.313382626408767,1.0213415736455378,24.334724200054303,59.24464876117294,73.45599514043306
exclude_qc_and_first_rest_pair,Fz,central_12_13,16,20,-25.207019946624374,0.3314032190418543,25.538423165666227,73.47572389785535,57.37267238321063
exclude_qc_and_first_rest_pair,Fz,mu,16,20,-2.1102918940726254,-10.401465872563866,-8.29117397849124,66.6984483990487,56.077928737510334
exclude_qc_and_first_rest_pair,Iz,beta,16,20,-3.082832317504913,14.138796722582113,17.221629040087024,29.27682887863442,62.39080654087537
exclude_qc_and_first_rest_pair,Iz,central_12_13,16,20,-19.927231719525732,38.02836322534151,57.955594944867244,83.92581404000668,83.52784748555786
exclude_qc_and_first_rest_pair,Iz,mu,16,20,-23.15807962651665,39.22586188028806,62.3839415068047,36.59022032782067,49.967302818211444
exclude_qc_and_first_rest_pair,O1,beta,16,20,-9.379617768048586,17.792556750125435,27.17217451817402,70.32931772155757,79.26149435545753
exclude_qc_and_first_rest_pair,O1,central_12_13,16,20,-19.414976347181202,21.670953961622963,41.085930308804166,92.7628355217704,147.1053483797566
exclude_qc_and_first_rest_pair,O1,mu,16,20,-22.61792329596488,2.6949828969700054,25.312906192934882,77.1252241055041,112.9173673510063
exclude_qc_and_first_rest_pair,O2,beta,16,20,22.781367858773336,39.22258799924096,16.44122014046762,62.78644176718569,85.38871014256517
exclude_qc_and_first_rest_pair,O2,central_12_13,16,20,29.596950592226907,6.778528125413535,-22.818422466813374,119.501815128848,114.39229443793356
exclude_qc_and_first_rest_pair,O2,mu,16,20,3.276616122182114,-10.132296627850213,-13.408912750032327,116.81953161079788,89.8623590340297
exclude_qc_and_first_rest_pair,Oz,beta,16,20,9.266098040626812,28.74983695164117,19.48373891101436,51.89338184260107,73.32457190330787
exclude_qc_and_first_rest_pair,Oz,central_12_13,16,20,12.510737491103997,19.954072127377493,7.443334636273496,124.3554811342037,74.14228804638762
exclude_qc_and_first_rest_pair,Oz,mu,16,20,-11.341068735660237,2.8824870841766126,14.22355581983685,122.07603619465989,67.36973847360386
exclude_qc_and_first_rest_pair,P1,beta,16,20,5.565458010169213,-8.609299167774516,-14.174757177943729,64.35036772232516,26.08438748535147
exclude_qc_and_first_rest_pair,P1,central_12_13,16,20,19.163325434485674,0.9451259050606744,-18.218199529425,106.29010994022397,100.80516039202382
exclude_qc_and_first_rest_pair,P1,mu,16,20,18.789625839609474,0.3516571054490445,-18.437968734160428,110.19895577151809,87.04089296736862
exclude_qc_and_first_rest_pair,P2,beta,16,20,10.450509085624319,8.349243044624135,-2.1012660410001835,54.891774309154464,57.179575621671304
exclude_qc_and_first_rest_pair,P2,central_12_13,16,20,50.61287999858996,10.740822917603081,-39.87205708098688,185.08053807532815,103.90067983016912
exclude_qc_and_first_rest_pair,P2,mu,16,20,61.85648798752034,-9.54798482633814,-71.40447281385848,195.67889813774735,68.23165814462268
exclude_qc_and_first_rest_pair,P3,beta,16,20,9.313177786554045,-7.02439445826232,-16.337572244816364,83.61179535892771,38.22860313326861
exclude_qc_and_first_rest_pair,P3,central_12_13,16,20,-2.3228018693153265,5.198714483427132,7.5215163527424584,70.75417266180239,121.21498356933606
exclude_qc_and_first_rest_pair,P3,mu,16,20,-19.188935747946992,-7.3212272805171805,11.86770846742981,82.19787287474927,89.47371129647459
exclude_qc_and_first_rest_pair,P4,beta,16,20,8.364655586001625,14.255770371743392,5.891114785741767,46.07378896111964,59.293150450509124
exclude_qc_and_first_rest_pair,P4,central_12_13,16,20,28.703500550365717,0.6223562357803374,-28.08114431458538,138.2565931917843,104.30165215950092
exclude_qc_and_first_rest_pair,P4,mu,16,20,47.47736496484943,-12.754988825920893,-60.23235379077032,175.46236382966237,62.156065667122455
exclude_qc_and_first_rest_pair,P5,beta,16,20,2.372223780726779,-5.9427757349727415,-8.31499951569952,69.67592475939932,48.92122968349091
exclude_qc_and_first_rest_pair,P5,central_12_13,16,20,-22.314773658053056,9.957340589799113,32.27211424785217,79.31592474394239,120.30332867050541
exclude_qc_and_first_rest_pair,P5,mu,16,20,-14.864213987714056,-0.3488367529770553,14.515377234737,48.67028407929338,69.49329116121947
exclude_qc_and_first_rest_pair,P6,beta,16,20,11.243731576359414,33.61686978590606,22.373138209546646,48.79837093378565,57.83774175902086
exclude_qc_and_first_rest_pair,P6,central_12_13,16,20,1.8230162325333819,-6.511673196009412,-8.334689428542795,83.72301503599385,98.22764515870136
exclude_qc_and_first_rest_pair,P6,mu,16,20,14.405684914896042,-3.459134113278572,-17.864819028174615,46.96705632546771,80.65931480984037
exclude_qc_and_first_rest_pair,P7,beta,16,20,-13.332622720618469,9.073777563438272,22.40640028405674,40.19651347798467,42.76309832715798
exclude_qc_and_first_rest_pair,P7,central_12_13,16,20,-34.804181304513406,14.093505135122847,48.89768643963625,73.26425359729353,125.44463800263593
exclude_qc_and_first_rest_pair,P7,mu,16,20,-26.373180019296505,-8.288962161948454,18.08421785734805,39.27237786448829,50.527610593166656
exclude_qc_and_first_rest_pair,P8,beta,16,20,11.415054891660898,31.912795443470085,20.497740551809187,35.66650380030447,51.19259614000691
exclude_qc_and_first_rest_pair,P8,central_12_13,16,20,-7.907671308244112,10.055318263898616,17.962989572142728,72.35990668450933,91.48219787981719
exclude_qc_and_first_rest_pair,P8,mu,16,20,2.9045629238039736,12.83364991074832,9.929086986944347,29.46289989881141,57.11300736924424
exclude_qc_and_first_rest_pair,PO3,beta,16,20,-3.71317691045594,7.391111532474175,11.104288442930116,76.31089232860536,58.18819215541845
exclude_qc_and_first_rest_pair,PO3,central_12_13,16,20,-8.771586489461969,16.74975480155387,25.521341291015837,73.86398005966007,161.60269196315286
exclude_qc_and_first_rest_pair,PO3,mu,16,20,-3.4800059416464757,10.080930804600467,13.560936746246941,62.21401028631313,98.02564316803004
exclude_qc_and_first_rest_pair,PO4,beta,16,20,59.80234910396045,26.199448591626222,-33.60290051233423,90.52385964996532,63.85228451189125
exclude_qc_and_first_rest_pair,PO4,central_12_13,16,20,37.495745122281306,13.819885198591464,-23.675859923689842,203.6103339321894,99.0150692753271
exclude_qc_and_first_rest_pair,PO4,mu,16,20,32.36564288562829,2.966940056277598,-29.398702829350693,226.76945862174134,90.89610271331198
exclude_qc_and_first_rest_pair,PO7,beta,16,20,-3.258707763764218,9.074810123543225,12.333517887307442,73.70383670695685,63.312240752926726
exclude_qc_and_first_rest_pair,PO7,central_12_13,16,20,-31.981156335500714,21.02672249507195,53.007878830572665,83.52170413293294,205.25238351055924
exclude_qc_and_first_rest_pair,PO7,mu,16,20,-16.6607236243886,-2.13839430208781,14.522329322300788,32.92756793738255,88.87306550721111
exclude_qc_and_first_rest_pair,PO8,beta,16,20,58.80005345437851,37.95655737214198,-20.843496082236527,106.45416779381168,70.33905150026678
exclude_qc_and_first_rest_pair,PO8,central_12_13,16,20,0.02320610161210901,23.556169216194345,23.532963114582238,139.27566009411132,87.99542768365528
exclude_qc_and_first_rest_pair,PO8,mu,16,20,10.765177135357717,-1.7107411807973159,-12.475918316155033,60.55789636699295,76.4577419178958
exclude_qc_and_first_rest_pair,POz,beta,16,20,13.166569040377844,-3.6797860835125418,-16.846355123890387,48.33197828861462,57.201597424379706
exclude_qc_and_first_rest_pair,POz,central_12_13,16,20,17.224070223883864,4.8555382867390025,-12.368531937144862,126.60058458818408,76.28197538289994
exclude_qc_and_first_rest_pair,POz,mu,16,20,25.10675573006128,12.40348866085764,-12.70326706920364,145.9047866993872,77.19599593854556
exclude_qc_and_first_rest_pair,Pz,beta,16,20,-3.902704707759563,-13.1991097793536,-9.296405071594037,53.14060909861536,46.17870507181999
exclude_qc_and_first_rest_pair,Pz,central_12_13,16,20,83.86293580893306,-5.270669000253225,-89.13360480918628,170.2791984507911,91.60442566170451
exclude_qc_and_first_rest_pair,Pz,mu,16,20,62.38268665864891,-4.133379770972856,-66.51606642962176,149.47069554844268,98.62094260088543
exclude_qc_and_first_rest_pair,T10,beta,16,20,-5.096376571146967,5.678336575364817,10.774713146511784,32.62614795638901,38.58690156670365
exclude_qc_and_first_rest_pair,T10,central_12_13,16,20,39.81888681181293,12.167658863146453,-27.651227948666477,78.00092550203658,82.61526746512905
exclude_qc_and_first_rest_pair,T10,mu,16,20,22.193899654450995,-1.0612048438993473,-23.25510449835034,46.239518540102964,69.60163976553946
exclude_qc_and_first_rest_pair,T7,beta,16,20,-7.210325747973517,5.705878402943316,12.916204150916833,47.52329812532525,61.39290608634527
exclude_qc_and_first_rest_pair,T7,central_12_13,16,20,35.7587914862444,10.078923729111514,-25.679867757132882,68.48352132745188,92.03645291737274
exclude_qc_and_first_rest_pair,T7,mu,16,20,19.314688259813288,-3.91016566205161,-23.2248539218649,42.81840798734379,59.814385916987646
exclude_qc_and_first_rest_pair,T8,beta,16,20,-10.009358391091022,0.23519127085812852,10.24454966194915,38.291805219713325,30.095337191655865
exclude_qc_and_first_rest_pair,T8,central_12_13,16,20,22.804280013932836,-14.555402892696483,-37.35968290662932,70.86599870199396,54.703328832524804
exclude_qc_and_first_rest_pair,T8,mu,16,20,13.915904042958607,-4.916389784127547,-18.832293827086154,55.11174939335452,54.0469612470646
exclude_qc_and_first_rest_pair,T9,beta,16,20,-23.962885143395198,13.34424380780187,37.30712895119707,33.67728165382833,57.647006562772226
exclude_qc_and_first_rest_pair,T9,central_12_13,16,20,5.539516777492823,16.999221803069457,11.459705025576634,64.58301312007893,84.42235441309552
exclude_qc_and_first_rest_pair,T9,mu,16,20,3.9646905262818484,-6.006155756691834,-9.970846282973682,33.03614596272373,50.268824017497444
exclude_qc_and_first_rest_pair,TP7,beta,16,20,-19.017854162635018,8.857154739690927,27.875008902325945,30.900056384197097,50.9575321870369
exclude_qc_and_first_rest_pair,TP7,central_12_13,16,20,-9.117522660833565,40.91288811231037,50.030410773143934,67.2744727825519,82.58851759826419
exclude_qc_and_first_rest_pair,TP7,mu,16,20,-4.894078153111217,12.666137800712578,17.560215953823796,31.222128939646808,65.28079913686109
exclude_qc_and_first_rest_pair,TP8,beta,16,20,-2.620267274877262,9.092431599766346,11.712698874643609,40.24567323112233,35.13162643523354
exclude_qc_and_first_rest_pair,TP8,central_12_13,16,20,-1.183521116232144,7.284826255752332,8.468347371984477,85.11023714545645,78.45889063854204
exclude_qc_and_first_rest_pair,TP8,mu,16,20,6.265548017367702,-1.9867915037550878,-8.25233952112279,55.28086367970539,61.94087299239332
