analysis_set,semantic_condition,channel,frequency_band,time_seconds,trial_count,mean_change_percent,median_change_percent,q25_change_percent,q75_change_percent
all_trials,both_feet_imagery,C3,central_12_13,-0.15,24,-4.748351671038093,-26.634538019296315,-61.547535936589426,28.10818344854451
all_trials,both_feet_imagery,C3,central_12_13,-0.125,24,-2.3260053045648057,-17.779170178635482,-59.62764943018911,35.14600563612431
all_trials,both_feet_imagery,C3,central_12_13,-0.1,24,1.0089854718343787,-14.18731792733429,-59.02304874502603,36.047351276127905
all_trials,both_feet_imagery,C3,central_12_13,-0.075,24,5.850544265956036,-20.235222927548016,-56.11724306536729,32.64746461040363
all_trials,both_feet_imagery,C3,central_12_13,-0.05,24,12.239643010378387,-29.38883135948373,-55.14148157754164,44.7081239336311
all_trials,both_feet_imagery,C3,central_12_13,-0.025,24,19.69109318923263,-33.45125741949173,-55.933817328188134,36.686304757922734
all_trials,both_feet_imagery,C3,central_12_13,0.0,24,27.574343074779307,-38.16379594908919,-57.945830513811316,42.76711184754707
all_trials,both_feet_imagery,C3,central_12_13,0.025,24,35.32078468883587,-34.75147945610813,-64.37817626180865,69.00811988074992
all_trials,both_feet_imagery,C3,central_12_13,0.05,24,42.31438950789081,-23.64770958020573,-69.68723157767838,82.79294164085762
all_trials,both_feet_imagery,C3,central_12_13,0.075,24,47.79130654087228,-5.337126970888295,-64.09712257385543,79.30904101082538
all_trials,both_feet_imagery,C3,central_12_13,0.1,24,51.01580010912978,22.806415319732842,-57.96340766460709,77.37839029303846
all_trials,both_feet_imagery,C3,central_12_13,0.125,24,51.606160114659474,34.99883640176124,-53.20702800855529,89.48039708304537
all_trials,both_feet_imagery,C3,central_12_13,0.15,24,49.705670868456394,24.112404785251798,-55.11695685045884,110.8041228417962
all_trials,both_feet_imagery,C3,central_12_13,0.175,24,45.85112843485427,14.765740856087506,-63.34937264865694,129.79580693194953
all_trials,both_feet_imagery,C3,central_12_13,0.2,24,40.67527927943626,1.66968889720156,-66.94788369554942,135.29296155823232
all_trials,both_feet_imagery,C3,central_12_13,0.225,24,34.724657926237015,7.2069972066170624,-66.09762407747496,120.23047880013831
all_trials,both_feet_imagery,C3,central_12_13,0.25,24,28.501683308375146,8.948795336064588,-73.13520234211462,88.7889821789763
all_trials,both_feet_imagery,C3,central_12_13,0.275,24,22.525364301587377,-22.4054595218956,-72.11600020439812,67.47978688066316
all_trials,both_feet_imagery,C3,central_12_13,0.3,24,17.130513291391743,-35.290891147153125,-74.35035776703688,52.99384227575618
all_trials,both_feet_imagery,C3,central_12_13,0.325,24,12.04579433058062,-44.51620170000598,-84.08249529646781,63.50037311475806
all_trials,both_feet_imagery,C3,central_12_13,0.35,24,6.286352757190286,-45.4603913889621,-86.23781026492841,67.83188617476875
all_trials,both_feet_imagery,C3,central_12_13,0.375,24,-1.1108634779787787,-46.641119838443316,-81.04122048183915,63.115493322439576
all_trials,both_feet_imagery,C3,central_12_13,0.4,24,-9.910500418682208,-48.4538839343836,-76.79032712234073,49.86147424362209
all_trials,both_feet_imagery,C3,central_12_13,0.425,24,-18.287381803186147,-54.83599993748521,-77.9820280887154,25.512179716091875
all_trials,both_feet_imagery,C3,central_12_13,0.45,24,-23.788770254319957,-56.96035669579532,-72.86328644012907,-23.35972884683818
all_trials,both_feet_imagery,C3,central_12_13,0.475,24,-24.78697069867548,-63.28238999922166,-79.88038347272087,-32.55649874696801
all_trials,both_feet_imagery,C3,central_12_13,0.5,24,-21.298913100009962,-65.13238094213007,-81.24646381432638,-39.46112909903157
all_trials,both_feet_imagery,C3,central_12_13,0.525,24,-14.957046712378357,-65.29891371011196,-78.50797043957118,-35.074584715639766
all_trials,both_feet_imagery,C3,central_12_13,0.55,24,-8.37076429400213,-60.161207670812,-76.24741419601142,-35.11971079958112
all_trials,both_feet_imagery,C3,central_12_13,0.575,24,-3.918446594544362,-53.3673740797788,-74.39434771270162,-25.809034340804814
all_trials,both_feet_imagery,C3,central_12_13,0.6,24,-2.309642152896107,-42.70726448687858,-74.04903782666928,-17.476899367402034
all_trials,both_feet_imagery,C3,central_12_13,0.625,24,-1.9302347672747882,-35.682073270693,-75.63484853582874,-4.657834271600658
all_trials,both_feet_imagery,C3,central_12_13,0.65,24,0.268853051751855,-31.772589902066848,-72.50911098227522,24.679183555910242
all_trials,both_feet_imagery,C3,central_12_13,0.675,24,6.817427194767613,-25.7192963084825,-64.71954760074554,33.702103994635834
all_trials,both_feet_imagery,C3,central_12_13,0.7,24,18.047692512647007,-19.979101263458197,-55.78223283150911,53.55065125875986
all_trials,both_feet_imagery,C3,central_12_13,0.725,24,31.721537220077973,-22.72217448433467,-61.94341997125913,61.93833856400711
all_trials,both_feet_imagery,C3,central_12_13,0.75,24,44.04771025112634,-20.114834450044356,-73.66697074127099,81.94149530795384
all_trials,both_feet_imagery,C3,central_12_13,0.775,24,51.44626725208281,-17.14605960564667,-68.83544366437135,80.36880122874828
all_trials,both_feet_imagery,C3,central_12_13,0.8,24,52.16782188713142,-23.68374957305378,-71.8621508601585,90.29046115739776
all_trials,both_feet_imagery,C3,central_12_13,0.825,24,46.986346657980015,-24.86728654310636,-76.84047570649271,89.2182689252931
all_trials,both_feet_imagery,C3,central_12_13,0.85,24,38.62930610002933,-23.191241678727714,-72.19941356950376,82.33611713061259
all_trials,both_feet_imagery,C3,central_12_13,0.875,24,30.30889416656019,-9.540448660792396,-75.56897402208573,64.2418817037967
all_trials,both_feet_imagery,C3,central_12_13,0.9,24,24.239469984939333,-8.501797201154657,-68.59099587580715,61.12376573248745
all_trials,both_feet_imagery,C3,central_12_13,0.925,24,20.919396091005233,-21.607377692908088,-58.134674614985826,73.07708988489617
all_trials,both_feet_imagery,C3,central_12_13,0.95,24,19.388409804677142,-28.206261292138734,-50.578028554448466,55.07756359537494
all_trials,both_feet_imagery,C3,central_12_13,0.975,24,18.168562070283652,-17.42411517810276,-48.894904000458595,51.04670365618154
all_trials,both_feet_imagery,C3,central_12_13,1.0,24,16.302745483526202,-2.456075343988698,-50.14232843685586,39.83559289061443
all_trials,both_feet_imagery,C3,central_12_13,1.025,24,13.825435713106536,3.5860449805456396,-55.932303340850495,40.45656047536639
all_trials,both_feet_imagery,C3,central_12_13,1.05,24,11.398656794651123,-8.847286863664937,-60.85508695264268,42.819808758169614
all_trials,both_feet_imagery,C3,central_12_13,1.075,24,9.573776382459398,-21.57107223784938,-63.61652265580932,35.308925464747944
all_trials,both_feet_imagery,C3,central_12_13,1.1,24,8.401274248638432,-31.437999925555314,-59.39926721368354,37.82071318351502
all_trials,both_feet_imagery,C3,central_12_13,1.125,24,7.6130215540979265,-34.06950766990759,-61.7191513790827,26.14027447138401
all_trials,both_feet_imagery,C3,central_12_13,1.15,24,7.005134953960915,-32.499976629014476,-62.882561428672275,22.06288246642385
all_trials,both_feet_imagery,C3,central_12_13,1.175,24,6.541039195399114,-40.816657841538145,-65.5596713536682,6.88849391428492
all_trials,both_feet_imagery,C3,central_12_13,1.2,24,6.09179179722051,-30.25594467631415,-66.82458804492443,22.368946863624632
all_trials,both_feet_imagery,C3,central_12_13,1.225,24,5.261433592773669,-28.325233978144738,-70.69589818825551,29.954952398925094
all_trials,both_feet_imagery,C3,central_12_13,1.25,24,3.7440709288633442,-20.002048388523296,-71.62021551545175,22.867319991349657
all_trials,both_feet_imagery,C3,central_12_13,1.275,24,1.9282715322144528,-30.08921044236095,-69.36801030048308,36.371717016158485
all_trials,both_feet_imagery,C3,central_12_13,1.3,24,0.9731755653207007,-24.990025030788125,-72.50133180741457,37.409491190436526
all_trials,both_feet_imagery,C3,central_12_13,1.325,24,2.133058075889054,-23.634284845647656,-73.07987993886638,38.91265791293466
all_trials,both_feet_imagery,C3,central_12_13,1.35,24,5.896788297635766,-15.391978029133382,-70.64120257963626,66.28812931757997
all_trials,both_feet_imagery,C3,central_12_13,1.375,24,11.544195612924582,-5.751345214327198,-65.02460647441947,66.15365513305112
all_trials,both_feet_imagery,C3,central_12_13,1.4,24,17.355639395966747,1.2489200577024313,-63.52056182976273,72.0655912069151
all_trials,both_feet_imagery,C3,central_12_13,1.425,24,21.501414051555983,4.486146817112456,-67.29916393143044,83.2892901281724
all_trials,both_feet_imagery,C3,central_12_13,1.45,24,23.28934453031542,-4.754094092505966,-67.93148481924891,75.48057535162121
all_trials,both_feet_imagery,C3,central_12_13,1.475,24,23.932276423501236,14.632549813858631,-60.61226052349021,74.37967782825359
all_trials,both_feet_imagery,C3,central_12_13,1.5,24,26.08905289078224,23.250899134299278,-52.97112478612494,72.62619778532722
all_trials,both_feet_imagery,C3,central_12_13,1.525,24,32.34944705101289,31.000604905439204,-53.30958809946304,108.44549134132836
all_trials,both_feet_imagery,C3,central_12_13,1.55,24,43.67569170567416,31.272534598267182,-39.963160438926344,126.40868207551192
all_trials,both_feet_imagery,C3,central_12_13,1.575,24,58.75337496192366,35.108298953331186,-48.12118381127921,136.42448750531085
all_trials,both_feet_imagery,C3,central_12_13,1.6,24,74.49675092293306,49.201287515754984,-59.88324599353175,147.1259523031588
all_trials,both_feet_imagery,C3,central_12_13,1.625,24,87.4539801739868,54.246693458664254,-58.2251333120557,142.86868804597486
all_trials,both_feet_imagery,C3,central_12_13,1.65,24,95.69690012479322,58.880231254360865,-46.38251762151873,135.6793258556871
all_trials,both_feet_imagery,C3,central_12_13,1.675,24,100.27697336049981,49.456891466889935,-31.896782112605905,130.42926869240642
all_trials,both_feet_imagery,C3,central_12_13,1.7,24,104.79314766069318,32.71012063431237,-23.42862069270039,163.4846045996407
all_trials,both_feet_imagery,C3,central_12_13,1.725,24,112.60830830673031,29.53827539411229,-23.264466202886766,173.60852551262772
all_trials,both_feet_imagery,C3,central_12_13,1.75,24,123.72084954734119,19.914472338854047,-42.80971959755272,166.2664989811658
all_trials,both_feet_imagery,C3,central_12_13,1.775,24,134.3263709155702,18.983107605878775,-31.49970165742459,147.3066650501599
all_trials,both_feet_imagery,C3,central_12_13,1.8,24,139.6974054352763,19.330952604397396,-28.708847892848432,167.1376663534632
all_trials,both_feet_imagery,C3,central_12_13,1.825,24,137.63394874141395,17.655692884981192,-18.774543590039748,145.95489876328514
all_trials,both_feet_imagery,C3,central_12_13,1.85,24,129.42320974556267,23.626924711773054,-27.146055474123138,99.18916919809415
all_trials,both_feet_imagery,C3,central_12_13,1.875,24,118.12699486228759,32.222149251885064,-34.56504976604124,86.17129715080371
all_trials,both_feet_imagery,C3,central_12_13,1.9,24,106.44726667724615,23.945465919417543,-47.96908830951592,96.7156997966454
all_trials,both_feet_imagery,C3,central_12_13,1.925,24,95.98500379992008,20.063820819202355,-55.664761555560496,122.58541369597657
all_trials,both_feet_imagery,C3,central_12_13,1.95,24,87.6549798580134,13.352994106841521,-40.826508288227345,158.10272980595218
all_trials,both_feet_imagery,C3,central_12_13,1.975,24,81.99312807453596,11.065310530435728,-45.717996673916296,185.87809542541677
all_trials,both_feet_imagery,C3,central_12_13,2.0,24,78.93701993709254,6.07857439257358,-51.874434110015784,180.2566025644225
all_trials,both_feet_imagery,C3,central_12_13,2.025,24,77.80307697074981,-3.56579594332446,-45.836090261504914,154.70241659345245
all_trials,both_feet_imagery,C3,central_12_13,2.05,24,77.93062901085803,-14.221524595312893,-56.25636628922253,121.66087217152614
all_trials,both_feet_imagery,C3,central_12_13,2.075,24,79.30614736719845,-19.737286542228674,-63.47256268016031,87.05419883324134
all_trials,both_feet_imagery,C3,central_12_13,2.1,24,82.28374713870116,-23.895916540913333,-50.26079193528953,52.23014483714036
all_trials,both_feet_imagery,C3,central_12_13,2.125,24,86.66812378964936,-11.234217923462513,-49.967295469707324,59.12519874377586
all_trials,both_feet_imagery,C3,central_12_13,2.15,24,91.28078797313805,-11.111409151472104,-53.57609003301898,78.41552556601644
all_trials,both_feet_imagery,C3,central_12_13,2.175,24,94.48029979373929,-3.293964827860547,-63.659227443272286,105.44236844972548
all_trials,both_feet_imagery,C3,central_12_13,2.2,24,94.96456308721962,13.15031232195538,-66.58709361676607,130.28330542214513
all_trials,both_feet_imagery,C3,central_12_13,2.225,24,92.18934611255979,14.242754714917531,-61.26800591064709,109.77785709980469
all_trials,both_feet_imagery,C3,central_12_13,2.25,24,86.56466876477553,13.937423953152866,-56.78429874518699,107.39267547756415
all_trials,both_feet_imagery,C3,central_12_13,2.275,24,79.6246033110762,15.30944279745282,-57.11353999383648,117.84104695743436
all_trials,both_feet_imagery,C3,central_12_13,2.3,24,73.66962622096968,27.9938537567012,-55.27968117988288,119.86726455425347
all_trials,both_feet_imagery,C3,central_12_13,2.325,24,70.64955466140206,24.07380454869383,-55.351495144014116,97.86580917916564
all_trials,both_feet_imagery,C3,central_12_13,2.35,24,71.24445654878083,16.20830941316582,-52.36061644344731,129.06509767932667
all_trials,both_feet_imagery,C3,central_12_13,2.375,24,75.09025919542313,23.463960351025197,-55.44220055369462,150.50620514596375
all_trials,both_feet_imagery,C3,central_12_13,2.4,24,81.58666898622614,23.818053307327606,-41.33990873185685,140.97192016950362
all_trials,both_feet_imagery,C3,central_12_13,2.425,24,90.08585810401833,24.23211241069729,-27.12262076751379,141.00026224635513
all_trials,both_feet_imagery,C3,central_12_13,2.45,24,99.44295964070301,32.499047269224235,-24.15627447982548,162.04890969907024
all_trials,both_feet_imagery,C3,central_12_13,2.475,24,107.90906157623489,37.41820784654385,-19.672145074442902,155.13322717405748
all_trials,both_feet_imagery,C3,central_12_13,2.5,24,113.76231770994697,22.57748463676436,-16.363794514847328,182.48908442440913
all_trials,both_feet_imagery,C3,central_12_13,2.525,24,116.10109572527024,18.732107447142077,-18.802500733196986,203.44852854626737
all_trials,both_feet_imagery,C3,central_12_13,2.55,24,115.19584480829174,29.956007522645997,-40.34450197496687,175.12350074598493
all_trials,both_feet_imagery,C3,central_12_13,2.575,24,112.27069340781098,39.61725630347115,-49.60291610071143,153.4185023011463
all_trials,both_feet_imagery,C3,central_12_13,2.6,24,108.82825581682664,23.399748037674158,-47.32874952344697,119.82807475316193
all_trials,both_feet_imagery,C3,central_12_13,2.625,24,105.82999938496208,45.155943064551835,-56.03129933190561,123.93015517221022
all_trials,both_feet_imagery,C3,central_12_13,2.65,24,103.30031449436433,20.816909094131628,-48.60376058045425,189.2960535709403
all_trials,both_feet_imagery,C3,central_12_13,2.675,24,100.68678665428406,16.316639501361177,-38.79258750545664,194.23490181081877
all_trials,both_feet_imagery,C3,central_12_13,2.7,24,97.56747003876268,21.184877937551118,-47.4069252757736,171.51486641868263
all_trials,both_feet_imagery,C3,central_12_13,2.725,24,93.9820559783638,29.297152447228648,-48.66824369884808,148.61862365724505
all_trials,both_feet_imagery,C3,central_12_13,2.75,24,90.22890438346606,19.74588149461509,-32.82135232583891,149.52050296586765
all_trials,both_feet_imagery,C3,central_12_13,2.775,24,86.63138970620976,7.9495607816314795,-26.937458866256694,149.5706792173736
all_trials,both_feet_imagery,C3,central_12_13,2.8,24,83.71897639547468,12.487395377619771,-34.16743640060902,120.90468992429693
all_trials,both_feet_imagery,C3,central_12_13,2.825,24,82.62502362767789,18.530680499932444,-32.296653505593866,135.46108372670273
all_trials,both_feet_imagery,C3,central_12_13,2.85,24,84.99587013864401,9.315821971032705,-32.12287395360237,120.14072481490186
all_trials,both_feet_imagery,C3,central_12_13,2.875,24,92.01285288263273,6.833061796751713,-44.47108345624726,115.66081186994099
all_trials,both_feet_imagery,C3,central_12_13,2.9,24,103.17653768842267,-1.064234381158649,-39.48211105109992,92.20144916946361
all_trials,both_feet_imagery,C3,central_12_13,2.925,24,116.07826133048167,29.799282270486742,-49.22825844234846,92.26624035805364
all_trials,both_feet_imagery,C3,central_12_13,2.95,24,127.54677823435179,24.277795131306597,-55.37286407668839,101.4486809510223
all_trials,both_feet_imagery,C3,central_12_13,2.975,24,135.19228430059255,23.459328487886722,-62.38138838126467,144.20538943986233
all_trials,both_feet_imagery,C3,central_12_13,3.0,24,138.08547886792675,17.55643680505299,-64.8176222437304,173.45575805782372
all_trials,both_feet_imagery,C3,central_12_13,3.025,24,136.3431009811394,10.39725620031869,-61.951679546450045,208.4912995534842
all_trials,both_feet_imagery,C3,central_12_13,3.05,24,130.48301212425415,-0.5249868148982522,-59.1069689257271,231.8423959026724
all_trials,both_feet_imagery,C3,central_12_13,3.075,24,121.34488952320687,-10.116291129760242,-58.70090927972238,229.3394883339643
all_trials,both_feet_imagery,C3,central_12_13,3.1,24,110.33983824329665,15.696416923009732,-51.969500726235,200.70416857726718
all_trials,both_feet_imagery,C3,central_12_13,3.125,24,99.19012379974014,12.976169698938115,-53.281839440026005,160.79279634057684
all_trials,both_feet_imagery,C3,central_12_13,3.15,24,89.01274025509304,16.231359870155405,-58.72717994909304,166.1289395783359
all_trials,both_feet_imagery,C3,central_12_13,3.175,24,79.63735523248805,15.805728013975706,-60.26221344701989,94.55396458312286
all_trials,both_feet_imagery,C3,central_12_13,3.2,24,69.96237471523638,19.751458758512232,-50.26016588937459,56.89559965891813
all_trials,both_feet_imagery,C3,central_12_13,3.225,24,59.05248911417487,16.510113894847567,-44.70519498050594,78.23951154002583
all_trials,both_feet_imagery,C3,central_12_13,3.25,24,47.00400242538388,16.36077005440538,-60.67115384002764,92.98515345738011
all_trials,both_feet_imagery,C3,central_12_13,3.275,24,35.003870102787296,27.297579527613607,-68.53985295842728,87.59900520224825
all_trials,both_feet_imagery,C3,central_12_13,3.3,24,24.76371245143282,5.465413249481825,-70.9367062110741,76.31565519458636
all_trials,both_feet_imagery,C3,central_12_13,3.325,24,17.870735380396383,11.483487755289254,-73.49995103636262,64.0483831737988
all_trials,both_feet_imagery,C3,central_12_13,3.35,24,15.477393070340279,9.601888559396478,-70.13460686327517,67.49593115142464
all_trials,both_feet_imagery,C3,central_12_13,3.375,24,18.263116173275776,2.8588191698788643,-70.36497225306647,70.23568733777233
all_trials,both_feet_imagery,C3,central_12_13,3.4,24,26.217462908363043,-10.490010653704836,-64.6019307279751,93.97711292190237
all_trials,both_feet_imagery,C3,central_12_13,3.425,24,38.23761440919342,-26.681677875041466,-57.24108755419678,124.34183301361813
all_trials,both_feet_imagery,C3,central_12_13,3.45,24,52.270248911606494,-20.03013141450749,-65.33202024226965,131.94983917409314
all_trials,both_feet_imagery,C3,central_12_13,3.475,24,66.35044024635815,-12.534090963525948,-67.31712498997346,147.72444609185322
all_trials,both_feet_imagery,C3,central_12_13,3.5,24,79.64981964296376,-5.263029799504029,-63.62123477860635,136.23420090460564
all_trials,both_feet_imagery,C3,central_12_13,3.525,24,92.3223541366698,-10.110242903955982,-60.70911299500629,104.49562220066642
all_trials,both_feet_imagery,C3,central_12_13,3.55,24,104.11710091588878,-1.6865800303615632,-62.92561027632618,74.12535430306994
all_trials,both_feet_imagery,C3,central_12_13,3.575,24,113.14399459985675,-19.786937010320194,-64.84630744866186,110.56705466240584
all_trials,both_feet_imagery,C3,central_12_13,3.6,24,116.33732053622246,-26.66603804812648,-69.21697495967521,151.89840432912828
all_trials,both_feet_imagery,C3,central_12_13,3.625,24,111.64353921891302,-26.049057546486697,-64.55317175230098,178.23268126090213
all_trials,both_feet_imagery,C3,central_12_13,3.65,24,100.04043509131742,-12.561681225945836,-57.40775940391992,168.16667061326012
all_trials,both_feet_imagery,C3,central_12_13,3.675,24,85.39115153583344,-7.669945626745678,-72.35007226440919,99.28664232480095
all_trials,both_feet_imagery,C3,central_12_13,3.7,24,72.26963346786525,-12.207224763288224,-66.11078201464778,85.15548915612652
all_trials,both_feet_imagery,C3,central_12_13,3.725,24,63.791553645019754,-25.997652153503495,-63.39361159047759,101.85853337695674
all_trials,both_feet_imagery,C3,central_12_13,3.75,24,60.95534793777017,-6.935124215222798,-56.85798978912119,110.95758699494837
all_trials,both_feet_imagery,C3,central_12_13,3.775,24,63.08204624507196,28.583328630732982,-40.984606797745336,107.60017486460916
all_trials,both_feet_imagery,C3,central_12_13,3.8,24,68.22291846275986,40.55897847206366,-44.362426309828486,126.61451005718877
all_trials,both_feet_imagery,C3,central_12_13,3.825,24,73.38396488039056,60.24401700827602,-46.46467552188266,122.30764070400767
all_trials,both_feet_imagery,C3,central_12_13,3.85,24,75.16055169459065,59.17158347394273,-39.067194870286535,125.58517256328263
all_trials,both_feet_imagery,C3,central_12_13,3.875,24,70.78354507527216,38.393328807888935,-36.981211923532854,123.32437452731949
all_trials,both_feet_imagery,C3,central_12_13,3.9,24,58.913329322667856,13.351962005531973,-29.817637717694975,116.89428794442367
all_trials,both_feet_imagery,C3,central_12_13,3.925,24,39.83400617860439,5.995489386823179,-30.83870294425816,95.68890915018385
all_trials,both_feet_imagery,C3,central_12_13,3.95,24,15.248312478246357,-15.113480555441335,-48.1823379970467,58.11264089715438
all_trials,both_feet_imagery,C3,central_12_13,3.975,24,-12.084810149637901,-40.51431153536734,-62.559361167147685,25.931498823320364
all_trials,both_feet_imagery,C3,central_12_13,4.0,24,-38.8405897024248,-59.11987022030167,-78.71329173984223,-6.0090665925373665
all_trials,both_feet_imagery,Cz,central_12_13,-2.0,24,-29.825174681378712,-48.02104446957784,-79.55653679622401,-15.693471773449303
all_trials,both_feet_imagery,Cz,central_12_13,-1.975,24,-14.330555626815695,-34.0758292066478,-73.90710347726089,24.011189669963297
all_trials,both_feet_imagery,Cz,central_12_13,-1.95,24,-4.150898235543812,-31.123452099271983,-65.71152474308403,42.6538135784068
all_trials,both_feet_imagery,Cz,central_12_13,-1.925,24,1.675964078365661,-21.348222427379476,-53.64535407372528,47.121087321852016
all_trials,both_feet_imagery,Cz,central_12_13,-1.9,24,5.3550317933179015,-19.245452018297595,-52.202221975160654,38.893557997626054
all_trials,both_feet_imagery,Cz,central_12_13,-1.875,24,8.819549095606275,-18.3199810320274,-65.59859961676307,56.696303871400445
all_trials,both_feet_imagery,Cz,central_12_13,-1.85,24,13.231347712268871,9.70535883248213,-72.08216738744142,45.45522506876172
all_trials,both_feet_imagery,Cz,central_12_13,-1.825,24,19.11209956049956,9.593960202905008,-65.48318837788499,57.96640366953363
all_trials,both_feet_imagery,Cz,central_12_13,-1.8,24,26.46598349325785,36.92099589467233,-58.882760664891336,89.11948130385917
all_trials,both_feet_imagery,Cz,central_12_13,-1.775,24,34.79307925754588,34.362938447134354,-55.42834011024644,91.823804803733
all_trials,both_feet_imagery,Cz,central_12_13,-1.75,24,43.036162689887696,16.974772022660638,-50.14139003809841,106.38199838056201
all_trials,both_feet_imagery,Cz,central_12_13,-1.725,24,49.473282232491094,31.60622961448939,-20.452464285474825,95.28027185067377
all_trials,both_feet_imagery,Cz,central_12_13,-1.7,24,51.93971875559862,39.58025508279108,-20.323069167388915,103.30489247857565
all_trials,both_feet_imagery,Cz,central_12_13,-1.675,24,48.84118256639304,33.80357377850888,-27.607817812333195,113.13987496516302
all_trials,both_feet_imagery,Cz,central_12_13,-1.65,24,40.45640844037667,49.210861036904696,-48.73540650358585,100.88203524664763
all_trials,both_feet_imagery,Cz,central_12_13,-1.625,24,29.141800593231462,22.254054853785146,-50.04222992829193,84.92369030718251
all_trials,both_feet_imagery,Cz,central_12_13,-1.6,24,17.91421876696159,-23.33972553654011,-48.2150521824597,43.16026037755934
all_trials,both_feet_imagery,Cz,central_12_13,-1.575,24,8.727141552632096,-25.25049751801901,-68.78666773044155,23.19818125260349
all_trials,both_feet_imagery,Cz,central_12_13,-1.55,24,2.028442702301001,-22.99517537357098,-83.95449674145726,23.321698595322076
all_trials,both_feet_imagery,Cz,central_12_13,-1.525,24,-2.4995588524407837,-25.562148597365507,-87.88448475029764,10.593122303944247
all_trials,both_feet_imagery,Cz,central_12_13,-1.5,24,-5.322027245122583,-29.823354749999197,-77.62353786472788,16.78978674766144
all_trials,both_feet_imagery,Cz,central_12_13,-1.475,24,-7.078742105129013,-25.398269236613196,-62.05761501647555,21.436714432743862
all_trials,both_feet_imagery,Cz,central_12_13,-1.45,24,-8.529684259524982,-36.65935195589592,-63.160987308469394,41.21659873348777
all_trials,both_feet_imagery,Cz,central_12_13,-1.425,24,-9.959124282262147,-27.046808608015084,-68.22296868098262,43.712836527664024
all_trials,both_feet_imagery,Cz,central_12_13,-1.4,24,-10.86159247369128,-18.645112065643907,-73.6482317232124,31.57063964491751
all_trials,both_feet_imagery,Cz,central_12_13,-1.375,24,-10.791866427506903,-17.314098707461294,-72.97750332218361,23.495464999170515
all_trials,both_feet_imagery,Cz,central_12_13,-1.35,24,-10.55796679459081,-37.93453632776257,-67.34354070606662,32.7114939039654
all_trials,both_feet_imagery,Cz,central_12_13,-1.325,24,-11.939207454128576,-41.2137499867261,-62.952758928581694,22.611027316266863
all_trials,both_feet_imagery,Cz,central_12_13,-1.3,24,-15.80291056917069,-37.4971787805481,-53.4904563886509,19.389450126571177
all_trials,both_feet_imagery,Cz,central_12_13,-1.275,24,-20.82861998393872,-35.307710172242295,-48.39246080976779,5.691604668739664
all_trials,both_feet_imagery,Cz,central_12_13,-1.25,24,-24.57852505506524,-27.778699125109725,-46.48390160794311,-11.604864944291345
all_trials,both_feet_imagery,Cz,central_12_13,-1.225,24,-25.79047554810643,-33.849433730270505,-67.18053514641342,7.382175988912903
all_trials,both_feet_imagery,Cz,central_12_13,-1.2,24,-25.38005416292752,-34.91507123919716,-78.30315157799377,6.856318959207905
all_trials,both_feet_imagery,Cz,central_12_13,-1.175,24,-25.33621665704233,-50.981624895088316,-81.0397076043754,3.2395816966880013
all_trials,both_feet_imagery,Cz,central_12_13,-1.15,24,-26.911549005218045,-53.00439243663405,-80.82408844724922,-6.191896521975001
all_trials,both_feet_imagery,Cz,central_12_13,-1.125,24,-29.767834969968902,-45.38847963203562,-81.60634691314591,-15.47636538935209
all_trials,both_feet_imagery,Cz,central_12_13,-1.1,24,-32.56481691678072,-34.85586377647475,-83.14922892702174,-7.758958669801288
all_trials,both_feet_imagery,Cz,central_12_13,-1.075,24,-34.348811727735885,-48.12337306023697,-80.83322800621303,2.296638975667041
all_trials,both_feet_imagery,Cz,central_12_13,-1.05,24,-35.44390012625918,-41.822909877412535,-76.10732753315719,2.523287656084808
all_trials,both_feet_imagery,Cz,central_12_13,-1.025,24,-36.774937504049596,-38.69332820403574,-74.96730920673382,-7.842866440329879
all_trials,both_feet_imagery,Cz,central_12_13,-1.0,24,-38.147134925787604,-49.21956517695387,-79.73828719741462,-8.704574252641386
all_trials,both_feet_imagery,Cz,central_12_13,-0.975,24,-37.56576680744632,-54.895896066759576,-72.17705989110827,-12.99123601748099
all_trials,both_feet_imagery,Cz,central_12_13,-0.95,24,-32.7810293433437,-61.3937222205531,-73.45730579081673,-29.42607723710116
all_trials,both_feet_imagery,Cz,central_12_13,-0.925,24,-23.604069836415885,-55.78710218172665,-82.40991701954323,-29.462329545159548
all_trials,both_feet_imagery,Cz,central_12_13,-0.9,24,-12.62927876789073,-57.220602490860074,-79.89587057187748,-19.107752372829726
all_trials,both_feet_imagery,Cz,central_12_13,-0.875,24,-3.7325833429189363,-54.803377431545464,-80.72890624606846,-23.398522539480204
all_trials,both_feet_imagery,Cz,central_12_13,-0.85,24,0.3998977423102315,-60.14373173373098,-76.3186647444125,-1.4994538292108806
all_trials,both_feet_imagery,Cz,central_12_13,-0.825,24,0.027818821971516527,-56.20594020811856,-79.16334526613211,13.65871558806781
all_trials,both_feet_imagery,Cz,central_12_13,-0.8,24,-1.723622865513122,-47.24751016826436,-73.01356083277464,33.04788415850923
all_trials,both_feet_imagery,Cz,central_12_13,-0.775,24,-0.807182267903532,-35.509318636271026,-74.87867533110298,10.004595731777602
all_trials,both_feet_imagery,Cz,central_12_13,-0.75,24,5.071346006457568,-31.090062978315338,-69.76377125914921,32.53446994876015
all_trials,both_feet_imagery,Cz,central_12_13,-0.725,24,14.68702165899785,-34.97342933666571,-77.09890248269276,68.5732807606116
