subject,run,channel,reference_state,valid_samples,valid_duration_seconds,excluded_tail_samples,excluded_tail_seconds,sampling_frequency_hz,nyquist_hz,welch_segment_seconds,welch_segment_samples,welch_overlap_samples,welch_overlap_fraction,welch_window,welch_average,remove_segment_dc,n_fft,zero_padding,frequency_bin_spacing_hz,welch_segment_count,very_low_lower_hz,very_low_upper_hz,very_low_power_uV2,total_power_1_45_hz_uV2,high_power_lower_hz,high_power_upper_hz,high_power_uV2,peak_frequency_1_45_hz,peak_psd_1_45_hz_uV2_per_hz
1,14,Iz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,324.2514197497117,1427.5872578118694,45.0,79.66666666666666,12.814835015943718,1.0,320.1232617819889
1,14,FC5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,106.02831754897755,304.43466688113267,45.0,79.66666666666666,30.557531766921485,1.0,92.08785839551149
1,14,FC3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,84.21233853022045,287.88949425380724,45.0,79.66666666666666,25.822990962179713,1.0,77.92613091654428
1,14,FC1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,138.56954967100043,335.33128111014094,45.0,79.66666666666666,21.63776642124922,1.0,118.84856611617337
1,14,FCz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,206.02472482621357,435.64097894480625,45.0,79.66666666666666,22.508059054265942,1.0,181.17684607404772
1,14,FC2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,131.4551835055462,337.60973148647616,45.0,79.66666666666666,19.280826103177294,1.0,119.85903398196434
1,14,FC4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,71.83038191641964,280.1268315441176,45.0,79.66666666666666,19.775651188934578,1.0,68.89210143535787
1,14,FC6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,89.2929969341428,311.3337129553107,45.0,79.66666666666666,37.29424764137186,1.0,70.47335071557568
1,14,C5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,113.79414908479885,276.56710701952306,45.0,79.66666666666666,31.63771671376031,1.0,111.06070812267822
1,14,C3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,72.85522459917848,234.76541073283093,45.0,79.66666666666666,18.06920637795945,1.0,54.50842443529312
1,14,C1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,81.97874115638118,252.4308978468232,45.0,79.66666666666666,15.375674097099246,1.0,84.68478660738889
1,14,Cz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,133.68413301532863,340.25455620514816,45.0,79.66666666666666,17.13307367621783,1.0,134.07925973959303
1,14,C2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,120.2368056205716,292.27273078623654,45.0,79.66666666666666,14.97978117639543,1.0,114.84303281933508
1,14,C4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,57.500139932957964,212.39073538304427,45.0,79.66666666666666,14.912825396354512,1.0,59.554721146410756
1,14,C6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,80.13774413520396,262.63563706307286,45.0,79.66666666666666,27.26756335518697,1.0,72.80329570492485
1,14,CP5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,102.43110305127107,300.25914462593147,45.0,79.66666666666666,27.12868376376818,1.0,94.73908130989496
1,14,CP3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,87.49657319766376,245.58722683900362,45.0,79.66666666666666,12.453647753974403,1.0,81.20883090826315
1,14,CP1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,96.7333036666391,251.50738198875254,45.0,79.66666666666666,11.24009950557537,1.0,97.63611220189163
1,14,CPz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,128.48108230937584,292.2991535116762,45.0,79.66666666666666,10.762902402464318,1.0,142.43513071408128
1,14,CP2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,100.80988291012278,244.19282374807864,45.0,79.66666666666666,9.618229130135232,1.0,110.52013425724121
1,14,CP4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,89.33940496892635,246.52070946509576,45.0,79.66666666666666,9.877911477586299,1.0,100.20914744704844
1,14,CP6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,92.34036238876345,261.15169076333956,45.0,79.66666666666666,11.975542409645916,1.0,103.07202101136237
1,14,Fp1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1747.669136590992,1683.7522232532456,45.0,79.66666666666666,57.85247393485675,1.0,1616.3958862336483
1,14,Fpz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1174.8443378034403,1122.31314161137,45.0,79.66666666666666,17.733759450664763,1.0,1067.4915497989145
1,14,Fp2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1613.153555120276,1415.0945074011618,45.0,79.66666666666666,23.906044130043792,1.0,1419.497314861126
1,14,AF7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1033.988913194398,1208.0934022755098,45.0,79.66666666666666,40.39003357761029,1.0,1083.508928811489
1,14,AF3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,942.233733229159,1090.1140986822777,45.0,79.66666666666666,33.132636838392415,1.0,968.9554196501175
1,14,AFz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,329.4338520547567,493.66851630838306,45.0,79.66666666666666,6.123695675442131,1.0,289.31147915039014
1,14,AF4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,457.2493521748411,598.0011914983694,45.0,79.66666666666666,9.910523290853892,1.0,399.75624497433466
1,14,AF8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1200.4146715008856,1208.3775372466548,45.0,79.66666666666666,27.635544153097513,1.0,1084.6883216125743
1,14,F7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,228.47860209822034,504.7476473295515,45.0,79.66666666666666,28.322672677513637,1.0,237.43269955207606
1,14,F5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,298.0628319757487,551.3077135198249,45.0,79.66666666666666,27.971643563923777,1.0,290.770896291395
1,14,F3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,155.5035386910031,300.5133569297083,45.0,79.66666666666666,6.505338543688511,1.0,139.1168892773826
1,14,F1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,205.7378377596857,404.44465197926223,45.0,79.66666666666666,7.406659508761428,1.0,180.60815984654639
1,14,Fz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,240.90685964294892,431.015731724639,45.0,79.66666666666666,7.606315472662853,1.0,209.9867886496686
1,14,F2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,182.34673433889674,364.7099923181882,45.0,79.66666666666666,6.504163194439359,1.0,164.45298713452257
1,14,F4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,165.51578420240423,320.90264855258874,45.0,79.66666666666666,8.955871050746616,1.0,141.54120721404038
1,14,F6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,240.8140656883815,537.0446394546486,45.0,79.66666666666666,14.725226627383048,1.0,287.62784070530427
1,14,F8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,322.7775945955851,590.5789332301332,45.0,79.66666666666666,21.897525503065097,1.0,253.275084969146
1,14,FT7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,118.30993867317994,365.1726090218097,45.0,79.66666666666666,25.848965588104818,1.0,129.96792611105568
1,14,FT8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,150.73420686268787,407.0071310994014,45.0,79.66666666666666,27.171958291250792,1.0,140.4745441967119
1,14,T7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,133.2735848617269,403.43244380990336,45.0,79.66666666666666,41.67437137908022,1.0,151.2618330924242
1,14,T8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,137.7550916428878,636.6980203714884,45.0,79.66666666666666,130.7990525393947,1.0,132.9605269096425
1,14,T9,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,224.98500187373241,593.7667965479585,45.0,79.66666666666666,34.098121059617654,1.0,277.1083295081195
1,14,T10,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,269.0734273574391,754.4917706025623,45.0,79.66666666666666,77.76390718838735,1.0,264.50841261541126
1,14,TP7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,143.36255838088064,397.9512543452851,45.0,79.66666666666666,19.99871685211513,1.0,153.21845461396896
1,14,TP8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,227.6780685654982,457.5880613507802,45.0,79.66666666666666,52.674622949159435,1.0,182.792563954946
1,14,P7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,159.72128958322844,488.87209941303047,45.0,79.66666666666666,23.490399123045812,1.0,179.98896888131455
1,14,P5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,142.2656895358784,394.66738092804854,45.0,79.66666666666666,16.930926340026843,1.0,141.09426081035818
1,14,P3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,145.51399628628275,362.45472955715303,45.0,79.66666666666666,15.881931491456973,1.0,144.55668626769412
1,14,P1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,181.73612426526614,394.65727703146695,45.0,79.66666666666666,15.847822687157322,1.0,171.36112933928737
1,14,Pz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,179.02598995456873,378.14944385187584,45.0,79.66666666666666,15.90523239182794,1.0,178.44632197916275
1,14,P2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,184.76383837494234,413.6643019511411,45.0,79.66666666666666,17.61454978357928,1.0,185.9539209692907
1,14,P4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,157.65630022315645,375.1694482576555,45.0,79.66666666666666,20.113941261821985,1.0,163.4514626214846
1,14,P6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,159.97563365391107,377.5903821391677,45.0,79.66666666666666,22.867726794987842,1.0,170.57757256889224
1,14,P8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,182.57102018623715,437.4250800205377,45.0,79.66666666666666,32.77804334819243,1.0,198.4949160400014
1,14,PO7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,245.0771984762037,646.3931280895865,45.0,79.66666666666666,29.831947086552848,1.0,259.132807737045
1,14,PO3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,240.81373745446754,579.5261728300953,45.0,79.66666666666666,27.973362585891607,1.0,240.54834987648974
1,14,POz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,284.4482589904033,611.6880044842867,45.0,79.66666666666666,28.01960301220879,1.0,254.8241721827621
1,14,PO4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,258.10054763203124,624.8754774894645,45.0,79.66666666666666,28.661561043779752,1.0,244.65447396795602
1,14,PO8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,322.32710824875255,790.9379150327142,45.0,79.66666666666666,46.72534934746334,1.0,311.96248356870166
1,14,O1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,318.519867994567,802.4080076664653,45.0,79.66666666666666,8.639667982533657,1.0,296.72506946042466
1,14,Oz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,333.6738817833944,776.8663128459272,45.0,79.66666666666666,8.80695153882797,1.0,279.8669845417753
1,14,O2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,556.8557239526806,981.5067001702519,45.0,79.66666666666666,10.407879177329951,1.0,377.4013958003993
1,14,Iz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,423.9781828774825,848.6610623272281,45.0,79.66666666666666,14.263186522516635,1.0,338.11228848757906
