subject,subject_role,run,semantic_condition,channel,frequency_band,trial_count,median_change_percent,iqr_change_percentage_points,negative_trial_count,negative_trial_fraction,run_direction
97,replication_2,6,both_feet_imagery,C3,central_12_13,7,-6.865858716842471,16.41052283820838,5,0.7142857142857143,negative
97,replication_2,10,both_feet_imagery,C3,central_12_13,8,38.148947131236206,112.90242534500133,3,0.375,positive
97,replication_2,14,both_feet_imagery,C3,central_12_13,7,3.0726029861374795,54.23558367373763,3,0.42857142857142855,positive
97,replication_2,6,both_feet_imagery,C4,central_12_13,7,-18.704457079090734,106.58057792210603,4,0.5714285714285714,negative
97,replication_2,10,both_feet_imagery,C4,central_12_13,8,50.73878009641789,74.15779071597292,1,0.125,positive
97,replication_2,14,both_feet_imagery,C4,central_12_13,7,6.849468288394087,111.24987303602612,3,0.42857142857142855,positive
97,replication_2,6,both_feet_imagery,C3,mu,7,-12.226796400121593,26.100275021919348,4,0.5714285714285714,negative
97,replication_2,10,both_feet_imagery,C3,mu,8,36.052095151186016,93.77481776686767,3,0.375,positive
97,replication_2,14,both_feet_imagery,C3,mu,7,-1.7667866866910575,55.368631207771294,4,0.5714285714285714,negative
97,replication_2,6,both_feet_imagery,Cz,mu,7,-18.789102683450807,75.10390819590498,5,0.7142857142857143,negative
97,replication_2,10,both_feet_imagery,Cz,mu,8,-18.945347791854985,57.581257498793605,5,0.625,negative
97,replication_2,14,both_feet_imagery,Cz,mu,7,46.16853162515999,66.73573791678893,2,0.2857142857142857,positive
97,replication_2,6,both_feet_imagery,C4,mu,7,-12.569962381446373,71.91967250967534,4,0.5714285714285714,negative
97,replication_2,10,both_feet_imagery,C4,mu,8,-1.5990516590135764,65.27987896163845,5,0.625,negative
97,replication_2,14,both_feet_imagery,C4,mu,7,16.834324869890875,76.92937058098815,1,0.14285714285714285,positive
97,replication_2,6,both_feet_imagery,Cz,beta,7,5.303554999384845,16.74407853863946,3,0.42857142857142855,positive
97,replication_2,10,both_feet_imagery,Cz,beta,8,-12.036774476271994,58.90057059812746,4,0.5,negative
97,replication_2,14,both_feet_imagery,Cz,beta,7,-10.01192992673361,27.553303600541486,4,0.5714285714285714,negative
98,replication_2,6,both_fists_imagery,C4,central_12_13,7,-30.09820493209361,53.54330936394312,5,0.7142857142857143,negative
98,replication_2,10,both_fists_imagery,C4,central_12_13,7,-21.89137080424662,58.79160113080138,5,0.7142857142857143,negative
98,replication_2,14,both_fists_imagery,C4,central_12_13,7,-57.16205262793558,78.25827654686577,4,0.5714285714285714,negative
98,replication_2,6,both_fists_imagery,C3,central_12_13,7,-26.794139858946195,83.17477360578388,4,0.5714285714285714,negative
98,replication_2,10,both_fists_imagery,C3,central_12_13,7,-24.5584405521556,72.76359095067876,4,0.5714285714285714,negative
98,replication_2,14,both_fists_imagery,C3,central_12_13,7,-36.36935472526075,74.58369695701721,4,0.5714285714285714,negative
98,replication_2,6,both_fists_imagery,C3,mu,7,-25.720270794877745,40.382963749594616,5,0.7142857142857143,negative
98,replication_2,10,both_fists_imagery,C3,mu,7,-2.7024638343181255,72.25651377132866,4,0.5714285714285714,negative
98,replication_2,14,both_fists_imagery,C3,mu,7,-31.444774355994866,88.85507284395035,5,0.7142857142857143,negative
98,replication_2,6,both_fists_imagery,C4,mu,7,-8.928725726473326,51.15021355430726,6,0.8571428571428571,negative
98,replication_2,10,both_fists_imagery,C4,mu,7,8.92599935856115,87.11551511024096,3,0.42857142857142855,positive
98,replication_2,14,both_fists_imagery,C4,mu,7,-47.774508420432575,81.2376998240436,5,0.7142857142857143,negative
98,replication_2,6,both_fists_imagery,Cz,mu,7,-7.514278579332333,74.85324322631763,4,0.5714285714285714,negative
98,replication_2,10,both_fists_imagery,Cz,mu,7,-8.188738783510425,114.2541713632354,4,0.5714285714285714,negative
98,replication_2,14,both_fists_imagery,Cz,mu,7,25.707228697532667,185.51790731411683,3,0.42857142857142855,positive
98,replication_2,6,both_fists_imagery,Cz,beta,7,-18.23434274841061,25.75447091114183,5,0.7142857142857143,negative
98,replication_2,10,both_fists_imagery,Cz,beta,7,35.3622407097585,66.86404078604524,3,0.42857142857142855,positive
98,replication_2,14,both_fists_imagery,Cz,beta,7,-15.667186964867984,50.17176699255793,4,0.5714285714285714,negative
98,replication_2,6,both_feet_imagery,C3,central_12_13,8,90.27733921352068,727.6993219446299,3,0.375,positive
98,replication_2,10,both_feet_imagery,C3,central_12_13,8,-45.38570875018116,249.8788665032149,5,0.625,negative
98,replication_2,14,both_feet_imagery,C3,central_12_13,8,-37.93231597861011,52.55907004079804,6,0.75,negative
98,replication_2,6,both_feet_imagery,C4,central_12_13,8,17.513762222269865,362.1400594566902,4,0.5,positive
98,replication_2,10,both_feet_imagery,C4,central_12_13,8,-53.824391450669,281.116823221665,5,0.625,negative
98,replication_2,14,both_feet_imagery,C4,central_12_13,8,-40.90700323806343,31.94418775007407,7,0.875,negative
98,replication_2,6,both_feet_imagery,C3,mu,8,9.911922218712366,630.1706793569762,4,0.5,positive
98,replication_2,10,both_feet_imagery,C3,mu,8,-61.9501946021084,259.29489477060235,5,0.625,negative
98,replication_2,14,both_feet_imagery,C3,mu,8,-47.89691241452905,40.18821959488288,7,0.875,negative
98,replication_2,6,both_feet_imagery,Cz,mu,8,-64.75975835175115,139.10259562421396,5,0.625,negative
98,replication_2,10,both_feet_imagery,Cz,mu,8,-67.02228801709975,31.041543598500425,7,0.875,negative
98,replication_2,14,both_feet_imagery,Cz,mu,8,-49.299119762510145,34.4154210052979,6,0.75,negative
98,replication_2,6,both_feet_imagery,C4,mu,8,-46.32035128399072,308.1448321534815,5,0.625,negative
98,replication_2,10,both_feet_imagery,C4,mu,8,-67.61593067421154,155.44970988007933,5,0.625,negative
98,replication_2,14,both_feet_imagery,C4,mu,8,-41.329142665122305,38.3803881534139,6,0.75,negative
98,replication_2,6,both_feet_imagery,Cz,beta,8,-23.87602121054084,77.72714660930518,5,0.625,negative
98,replication_2,10,both_feet_imagery,Cz,beta,8,-26.926821899245212,47.88749348868795,7,0.875,negative
98,replication_2,14,both_feet_imagery,Cz,beta,8,-25.37823028075323,75.51139708105646,5,0.625,negative
99,replication_2,6,both_fists_imagery,C4,central_12_13,7,-27.8219300863696,48.85199232668312,6,0.8571428571428571,negative
99,replication_2,10,both_fists_imagery,C4,central_12_13,7,24.1373326298528,49.22426607224134,2,0.2857142857142857,positive
99,replication_2,14,both_fists_imagery,C4,central_12_13,7,-43.02554346479517,39.47590532628286,6,0.8571428571428571,negative
99,replication_2,6,both_fists_imagery,C3,central_12_13,7,-15.012451127513815,60.63079168279104,5,0.7142857142857143,negative
99,replication_2,10,both_fists_imagery,C3,central_12_13,7,62.494868557407024,128.1078672714148,2,0.2857142857142857,positive
99,replication_2,14,both_fists_imagery,C3,central_12_13,7,-46.555640962569626,32.63390172696338,6,0.8571428571428571,negative
99,replication_2,6,both_fists_imagery,C3,mu,7,8.972112664295846,103.1290098123597,3,0.42857142857142855,positive
99,replication_2,10,both_fists_imagery,C3,mu,7,11.22147258933849,152.8266647520998,3,0.42857142857142855,positive
99,replication_2,14,both_fists_imagery,C3,mu,7,-63.87968814594605,62.65267403488673,6,0.8571428571428571,negative
99,replication_2,6,both_fists_imagery,C4,mu,7,-33.27953904662167,53.28790493327988,6,0.8571428571428571,negative
99,replication_2,10,both_fists_imagery,C4,mu,7,-22.28198430470306,38.39571100855753,5,0.7142857142857143,negative
99,replication_2,14,both_fists_imagery,C4,mu,7,-52.209748373876145,32.80762347446112,6,0.8571428571428571,negative
99,replication_2,6,both_fists_imagery,Cz,mu,7,-16.96843315848192,101.96781394627376,4,0.5714285714285714,negative
99,replication_2,10,both_fists_imagery,Cz,mu,7,-7.813077208485879,124.91903239639839,4,0.5714285714285714,negative
99,replication_2,14,both_fists_imagery,Cz,mu,7,-38.684581697945106,27.47161073670376,6,0.8571428571428571,negative
99,replication_2,6,both_fists_imagery,Cz,beta,7,11.413092198966211,46.89703942850606,3,0.42857142857142855,positive
99,replication_2,10,both_fists_imagery,Cz,beta,7,-0.7849215581947675,33.273069527094776,4,0.5714285714285714,negative
99,replication_2,14,both_fists_imagery,Cz,beta,7,-20.513270533687525,17.334967744268933,7,1.0,negative
99,replication_2,6,both_feet_imagery,C3,central_12_13,8,-42.84200329243816,59.22155702238154,6,0.75,negative
99,replication_2,10,both_feet_imagery,C3,central_12_13,8,-16.048461824664724,52.184323435149416,5,0.625,negative
99,replication_2,14,both_feet_imagery,C3,central_12_13,8,-9.61945320043549,11.51299903412913,7,0.875,negative
99,replication_2,6,both_feet_imagery,C4,central_12_13,8,-33.72235714546035,29.97147561303447,6,0.75,negative
99,replication_2,10,both_feet_imagery,C4,central_12_13,8,-27.837664780931675,36.13810461951586,6,0.75,negative
99,replication_2,14,both_feet_imagery,C4,central_12_13,8,11.429728111105481,25.788177687590817,3,0.375,positive
99,replication_2,6,both_feet_imagery,C3,mu,8,-55.90710566368511,25.365346980986303,7,0.875,negative
99,replication_2,10,both_feet_imagery,C3,mu,8,-13.008830134955787,49.566468721199804,5,0.625,negative
99,replication_2,14,both_feet_imagery,C3,mu,8,7.996804942380146,35.68942858759102,3,0.375,positive
99,replication_2,6,both_feet_imagery,Cz,mu,8,-23.192694170430514,74.2801445927685,5,0.625,negative
99,replication_2,10,both_feet_imagery,Cz,mu,8,-12.320641529174372,9.496760085210138,8,1.0,negative
99,replication_2,14,both_feet_imagery,Cz,mu,8,-42.337253726522064,20.558531274916028,7,0.875,negative
99,replication_2,6,both_feet_imagery,C4,mu,8,-48.37201491062214,24.187665418831507,7,0.875,negative
99,replication_2,10,both_feet_imagery,C4,mu,8,-32.15179857002434,62.9818897220992,5,0.625,negative
99,replication_2,14,both_feet_imagery,C4,mu,8,-0.8972331714067989,88.3356284234246,4,0.5,negative
99,replication_2,6,both_feet_imagery,Cz,beta,8,-13.775493079044713,29.27494452545998,6,0.75,negative
99,replication_2,10,both_feet_imagery,Cz,beta,8,-23.231843063604167,27.675146430873493,7,0.875,negative
99,replication_2,14,both_feet_imagery,Cz,beta,8,-21.66501273694939,53.05282567952732,6,0.75,negative
101,replication_2,6,both_fists_imagery,C4,central_12_13,8,-32.716823790129894,42.745686121784274,7,0.875,negative
101,replication_2,10,both_fists_imagery,C4,central_12_13,8,-11.831566387476805,29.257555264376172,5,0.625,negative
101,replication_2,14,both_fists_imagery,C4,central_12_13,8,-16.20992896083051,12.54160555180049,6,0.75,negative
101,replication_2,6,both_fists_imagery,C3,central_12_13,8,-13.88402886830011,48.98905410285628,5,0.625,negative
101,replication_2,10,both_fists_imagery,C3,central_12_13,8,-3.9481147984594642,77.9752318275979,4,0.5,negative
101,replication_2,14,both_fists_imagery,C3,central_12_13,8,2.047124972608208,46.0731602460537,4,0.5,positive
101,replication_2,6,both_fists_imagery,C3,mu,8,2.3424371953155987,48.85533520063402,4,0.5,positive
101,replication_2,10,both_fists_imagery,C3,mu,8,-10.552174000484555,31.827381185233552,6,0.75,negative
101,replication_2,14,both_fists_imagery,C3,mu,8,9.047754987119701,59.40486219902033,4,0.5,positive
101,replication_2,6,both_fists_imagery,C4,mu,8,-12.415536988145819,47.40798656581022,6,0.75,negative
101,replication_2,10,both_fists_imagery,C4,mu,8,-19.838829894455415,21.099228963092592,7,0.875,negative
101,replication_2,14,both_fists_imagery,C4,mu,8,-21.748802586389324,18.166890630171746,7,0.875,negative
101,replication_2,6,both_fists_imagery,Cz,mu,8,-10.67841372526259,53.99548068344317,4,0.5,negative
101,replication_2,10,both_fists_imagery,Cz,mu,8,-17.406791496672113,65.87252041357542,5,0.625,negative
101,replication_2,14,both_fists_imagery,Cz,mu,8,-39.920437658584675,31.346438695674298,6,0.75,negative
101,replication_2,6,both_fists_imagery,Cz,beta,8,-32.37933367641564,21.8895097971361,7,0.875,negative
101,replication_2,10,both_fists_imagery,Cz,beta,8,-16.579072737620145,24.13815504889009,6,0.75,negative
101,replication_2,14,both_fists_imagery,Cz,beta,8,-7.992736896387443,12.82331639724099,6,0.75,negative
101,replication_2,6,both_feet_imagery,C3,central_12_13,7,-34.01643465292986,20.46023029119889,6,0.8571428571428571,negative
101,replication_2,10,both_feet_imagery,C3,central_12_13,7,2.0303900643730914,19.99851187654469,3,0.42857142857142855,positive
101,replication_2,14,both_feet_imagery,C3,central_12_13,7,-32.6315872169113,35.875143051830634,5,0.7142857142857143,negative
101,replication_2,6,both_feet_imagery,C4,central_12_13,7,-11.060678132410835,50.4586319393571,4,0.5714285714285714,negative
101,replication_2,10,both_feet_imagery,C4,central_12_13,7,-5.130129405797355,60.83042598591543,4,0.5714285714285714,negative
101,replication_2,14,both_feet_imagery,C4,central_12_13,7,-47.88472209406705,13.655774132989464,6,0.8571428571428571,negative
101,replication_2,6,both_feet_imagery,C3,mu,7,-23.09017085364993,21.201723249930062,7,1.0,negative
101,replication_2,10,both_feet_imagery,C3,mu,7,-3.123177101200859,15.80788129016052,4,0.5714285714285714,negative
101,replication_2,14,both_feet_imagery,C3,mu,7,-11.687037039390091,21.505442643616817,5,0.7142857142857143,negative
101,replication_2,6,both_feet_imagery,Cz,mu,7,13.697966018630972,20.833588998767397,2,0.2857142857142857,positive
101,replication_2,10,both_feet_imagery,Cz,mu,7,-2.206707688467935,69.66351905512582,4,0.5714285714285714,negative
101,replication_2,14,both_feet_imagery,Cz,mu,7,-16.16098614222523,45.533971972720586,5,0.7142857142857143,negative
101,replication_2,6,both_feet_imagery,C4,mu,7,0.7049295572147243,23.78051528882639,3,0.42857142857142855,positive
101,replication_2,10,both_feet_imagery,C4,mu,7,-6.9883130619393325,27.677710235098804,5,0.7142857142857143,negative
101,replication_2,14,both_feet_imagery,C4,mu,7,-21.439620513763792,16.319464717535134,6,0.8571428571428571,negative
101,replication_2,6,both_feet_imagery,Cz,beta,7,1.7997701724373534,25.59242117360193,3,0.42857142857142855,positive
101,replication_2,10,both_feet_imagery,Cz,beta,7,-11.889695821838318,26.622023687214682,4,0.5714285714285714,negative
101,replication_2,14,both_feet_imagery,Cz,beta,7,-30.799628630432032,44.329526122656,4,0.5714285714285714,negative
102,replication_2,6,both_fists_imagery,C4,central_12_13,7,52.92103578900291,49.25700779295989,1,0.14285714285714285,positive
102,replication_2,10,both_fists_imagery,C4,central_12_13,7,6.96580854368642,63.633880532223245,3,0.42857142857142855,positive
102,replication_2,14,both_fists_imagery,C4,central_12_13,7,-47.30652237237902,56.0599833194719,5,0.7142857142857143,negative
102,replication_2,6,both_fists_imagery,C3,central_12_13,7,4.597448934249232,69.02506973393612,3,0.42857142857142855,positive
102,replication_2,10,both_fists_imagery,C3,central_12_13,7,-19.56298904651444,57.20722414239454,4,0.5714285714285714,negative
102,replication_2,14,both_fists_imagery,C3,central_12_13,7,-40.19662373395033,48.10133539507522,6,0.8571428571428571,negative
102,replication_2,6,both_fists_imagery,C3,mu,7,7.255487985974977,84.12219542994211,3,0.42857142857142855,positive
102,replication_2,10,both_fists_imagery,C3,mu,7,2.802223830381585,31.909579401439043,3,0.42857142857142855,positive
102,replication_2,14,both_fists_imagery,C3,mu,7,-51.52048790757872,25.653577995130618,6,0.8571428571428571,negative
102,replication_2,6,both_fists_imagery,C4,mu,7,52.259371573685925,39.27126612793304,1,0.14285714285714285,positive
102,replication_2,10,both_fists_imagery,C4,mu,7,33.072569851203646,56.07033321033849,3,0.42857142857142855,positive
102,replication_2,14,both_fists_imagery,C4,mu,7,-41.07738546457675,34.78619855150829,6,0.8571428571428571,negative
102,replication_2,6,both_fists_imagery,Cz,mu,7,17.888475769718404,81.06462186205783,3,0.42857142857142855,positive
102,replication_2,10,both_fists_imagery,Cz,mu,7,16.385610221060357,53.29483599040781,3,0.42857142857142855,positive
102,replication_2,14,both_fists_imagery,Cz,mu,7,-23.844015025782063,36.65419260681129,7,1.0,negative
102,replication_2,6,both_fists_imagery,Cz,beta,7,-23.862018408927838,67.8283574240126,4,0.5714285714285714,negative
102,replication_2,10,both_fists_imagery,Cz,beta,7,-25.986975548683777,24.785819689556405,6,0.8571428571428571,negative
102,replication_2,14,both_fists_imagery,Cz,beta,7,-40.91873356756187,36.69920347621441,5,0.7142857142857143,negative
102,replication_2,6,both_feet_imagery,C3,central_12_13,7,-18.080427950126097,39.419006436030585,4,0.5714285714285714,negative
102,replication_2,10,both_feet_imagery,C3,central_12_13,7,-13.201902531770767,44.638757245727355,4,0.5714285714285714,negative
102,replication_2,14,both_feet_imagery,C3,central_12_13,7,-43.034736783654026,27.696671387349753,6,0.8571428571428571,negative
102,replication_2,6,both_feet_imagery,C4,central_12_13,7,-7.953323337222074,39.07111205567343,5,0.7142857142857143,negative
102,replication_2,10,both_feet_imagery,C4,central_12_13,7,-18.007725903656798,34.74777679084354,5,0.7142857142857143,negative
102,replication_2,14,both_feet_imagery,C4,central_12_13,7,-49.32439041410878,28.01758966448544,6,0.8571428571428571,negative
102,replication_2,6,both_feet_imagery,C3,mu,7,5.102722486360801,100.29659069111686,3,0.42857142857142855,positive
102,replication_2,10,both_feet_imagery,C3,mu,7,-5.250771994784346,31.475767268103112,4,0.5714285714285714,negative
102,replication_2,14,both_feet_imagery,C3,mu,7,-25.153938785186398,59.97516096527724,4,0.5714285714285714,negative
102,replication_2,6,both_feet_imagery,Cz,mu,7,17.55658726529638,59.00113795368802,3,0.42857142857142855,positive
102,replication_2,10,both_feet_imagery,Cz,mu,7,-13.993095074979154,42.43422264235756,5,0.7142857142857143,negative
102,replication_2,14,both_feet_imagery,Cz,mu,7,-29.178107095137285,52.1451431440009,5,0.7142857142857143,negative
102,replication_2,6,both_feet_imagery,C4,mu,7,-2.792810438950566,43.39077089458982,4,0.5714285714285714,negative
102,replication_2,10,both_feet_imagery,C4,mu,7,-27.928923531702505,20.20859254744997,6,0.8571428571428571,negative
102,replication_2,14,both_feet_imagery,C4,mu,7,8.618533552434494,31.598736802314203,2,0.2857142857142857,positive
102,replication_2,6,both_feet_imagery,Cz,beta,7,-39.42396927443092,15.201508673863906,7,1.0,negative
102,replication_2,10,both_feet_imagery,Cz,beta,7,-51.46717692081521,25.73461028699584,6,0.8571428571428571,negative
102,replication_2,14,both_feet_imagery,Cz,beta,7,-48.39899553101382,16.844683982731887,7,1.0,negative
103,replication_2,6,both_fists_imagery,C4,central_12_13,8,-10.537633401650325,66.7804043376267,4,0.5,negative
103,replication_2,10,both_fists_imagery,C4,central_12_13,7,9.960219181268506,43.092019899496655,3,0.42857142857142855,positive
103,replication_2,14,both_fists_imagery,C4,central_12_13,7,16.635470146128025,51.87756257822631,3,0.42857142857142855,positive
103,replication_2,6,both_fists_imagery,C3,central_12_13,8,-11.52785273377618,44.39942567766697,6,0.75,negative
103,replication_2,10,both_fists_imagery,C3,central_12_13,7,-23.121616043513495,30.81571992093736,6,0.8571428571428571,negative
103,replication_2,14,both_fists_imagery,C3,central_12_13,7,-41.30752136606625,51.92518441730811,5,0.7142857142857143,negative
103,replication_2,6,both_fists_imagery,C3,mu,8,-41.052351084642765,73.15589141065962,6,0.75,negative
103,replication_2,10,both_fists_imagery,C3,mu,7,-20.76625987532607,41.311255039895144,5,0.7142857142857143,negative
103,replication_2,14,both_fists_imagery,C3,mu,7,-48.996227468327014,27.496262205282015,6,0.8571428571428571,negative
103,replication_2,6,both_fists_imagery,C4,mu,8,-42.27842361191507,64.77429804500656,6,0.75,negative
103,replication_2,10,both_fists_imagery,C4,mu,7,-22.367969807510214,95.54885681686754,5,0.7142857142857143,negative
103,replication_2,14,both_fists_imagery,C4,mu,7,18.880251027647066,77.69551845694966,3,0.42857142857142855,positive
103,replication_2,6,both_fists_imagery,Cz,mu,8,-37.16018690516283,60.22400793535023,6,0.75,negative
103,replication_2,10,both_fists_imagery,Cz,mu,7,44.04875491224384,121.64568736566635,3,0.42857142857142855,positive
103,replication_2,14,both_fists_imagery,Cz,mu,7,-14.61337668495569,55.48067108635898,5,0.7142857142857143,negative
103,replication_2,6,both_fists_imagery,Cz,beta,8,-44.567650651140326,28.858196964431258,8,1.0,negative
103,replication_2,10,both_fists_imagery,Cz,beta,7,-5.5013097327019596,25.835069941717045,6,0.8571428571428571,negative
103,replication_2,14,both_fists_imagery,Cz,beta,7,19.077432074852734,74.94122435204996,3,0.42857142857142855,positive
103,replication_2,6,both_feet_imagery,C3,central_12_13,7,68.03167408701448,185.02501035483903,3,0.42857142857142855,positive
103,replication_2,10,both_feet_imagery,C3,central_12_13,8,-32.828097961038736,133.7415575903024,5,0.625,negative
103,replication_2,14,both_feet_imagery,C3,central_12_13,8,3.199677170891208,61.72857803498339,4,0.5,positive
103,replication_2,6,both_feet_imagery,C4,central_12_13,7,-39.20829716219204,99.96601600344917,4,0.5714285714285714,negative
103,replication_2,10,both_feet_imagery,C4,central_12_13,8,10.17176427011984,176.34489106506828,4,0.5,positive
103,replication_2,14,both_feet_imagery,C4,central_12_13,8,-14.022252927294797,45.587885149705805,5,0.625,negative
103,replication_2,6,both_feet_imagery,C3,mu,7,39.57898892076306,120.94537147769876,3,0.42857142857142855,positive
103,replication_2,10,both_feet_imagery,C3,mu,8,-17.397433373812536,162.70522707110365,5,0.625,negative
103,replication_2,14,both_feet_imagery,C3,mu,8,-26.36018031191015,57.94372171852268,6,0.75,negative
103,replication_2,6,both_feet_imagery,Cz,mu,7,-4.499769378270658,44.40061968317471,4,0.5714285714285714,negative
103,replication_2,10,both_feet_imagery,Cz,mu,8,-6.590150794632779,98.78959298320599,4,0.5,negative
103,replication_2,14,both_feet_imagery,Cz,mu,8,-42.56755010231499,30.590057977571085,7,0.875,negative
103,replication_2,6,both_feet_imagery,C4,mu,7,-25.372078819088344,95.39004971101609,4,0.5714285714285714,negative
103,replication_2,10,both_feet_imagery,C4,mu,8,-43.88536906726483,179.9512517873361,5,0.625,negative
103,replication_2,14,both_feet_imagery,C4,mu,8,-31.091252855231343,44.51239199083204,6,0.75,negative
103,replication_2,6,both_feet_imagery,Cz,beta,7,13.632043605690676,74.98716111770247,3,0.42857142857142855,positive
103,replication_2,10,both_feet_imagery,Cz,beta,8,-13.561054954205428,73.53360228592337,5,0.625,negative
103,replication_2,14,both_feet_imagery,Cz,beta,8,-24.685132134819156,25.929901928925702,7,0.875,negative
104,replication_2,6,both_fists_imagery,C4,central_12_13,7,-32.88726095239797,34.48809826695758,7,1.0,negative
104,replication_2,10,both_fists_imagery,C4,central_12_13,8,-41.38785803639302,90.26445687747419,5,0.625,negative
104,replication_2,14,both_fists_imagery,C4,central_12_13,7,-45.380945633668404,30.513095215352834,7,1.0,negative
104,replication_2,6,both_fists_imagery,C3,central_12_13,7,-36.41328427716534,36.18838402441857,6,0.8571428571428571,negative
104,replication_2,10,both_fists_imagery,C3,central_12_13,8,-11.660532773324345,38.147151281216566,6,0.75,negative
104,replication_2,14,both_fists_imagery,C3,central_12_13,7,-45.07126765125244,45.98159913735944,6,0.8571428571428571,negative
104,replication_2,6,both_fists_imagery,C3,mu,7,-42.843535668541705,36.29719528113236,6,0.8571428571428571,negative
104,replication_2,10,both_fists_imagery,C3,mu,8,-6.164798773151801,40.77873089835405,6,0.75,negative
104,replication_2,14,both_fists_imagery,C3,mu,7,-44.52205147387426,31.250546580586914,6,0.8571428571428571,negative
104,replication_2,6,both_fists_imagery,C4,mu,7,-43.016041832397015,38.05614512832234,5,0.7142857142857143,negative
104,replication_2,10,both_fists_imagery,C4,mu,8,-28.02058069600039,56.572087859429665,6,0.75,negative
104,replication_2,14,both_fists_imagery,C4,mu,7,-46.03146236098572,54.88463896483862,6,0.8571428571428571,negative
104,replication_2,6,both_fists_imagery,Cz,mu,7,20.173041630600494,67.97385152664212,3,0.42857142857142855,positive
104,replication_2,10,both_fists_imagery,Cz,mu,8,22.29537928837914,68.92757594018285,3,0.375,positive
104,replication_2,14,both_fists_imagery,Cz,mu,7,-22.461310118975064,39.82825119906203,5,0.7142857142857143,negative
104,replication_2,6,both_fists_imagery,Cz,beta,7,-15.142508774973566,32.87446440674888,4,0.5714285714285714,negative
104,replication_2,10,both_fists_imagery,Cz,beta,8,5.03031009861598,28.461442308772007,3,0.375,positive
104,replication_2,14,both_fists_imagery,Cz,beta,7,-10.42554906374779,43.053491887168846,4,0.5714285714285714,negative
104,replication_2,6,both_feet_imagery,C3,central_12_13,8,-53.169169066278315,22.493721624155526,8,1.0,negative
104,replication_2,10,both_feet_imagery,C3,central_12_13,7,-53.45990588856843,61.015257004116805,5,0.7142857142857143,negative
104,replication_2,14,both_feet_imagery,C3,central_12_13,8,-14.788969434839622,57.36164520006659,6,0.75,negative
104,replication_2,6,both_feet_imagery,C4,central_12_13,8,-21.231575691326157,16.438620209690725,7,0.875,negative
104,replication_2,10,both_feet_imagery,C4,central_12_13,7,-49.976977972251426,39.70980003544736,6,0.8571428571428571,negative
104,replication_2,14,both_feet_imagery,C4,central_12_13,8,-17.379195115575566,58.65119404193711,5,0.625,negative
104,replication_2,6,both_feet_imagery,C3,mu,8,-53.63274120236898,29.789613908425764,7,0.875,negative
104,replication_2,10,both_feet_imagery,C3,mu,7,-21.42064841884745,27.074204724742003,7,1.0,negative
104,replication_2,14,both_feet_imagery,C3,mu,8,-17.795178233514115,84.93040451286618,5,0.625,negative
104,replication_2,6,both_feet_imagery,Cz,mu,8,-49.078911624182325,23.025137904323323,8,1.0,negative
104,replication_2,10,both_feet_imagery,Cz,mu,7,-52.47725444934648,53.050473765087574,5,0.7142857142857143,negative
104,replication_2,14,both_feet_imagery,Cz,mu,8,-41.76826442729382,16.895785163665003,8,1.0,negative
104,replication_2,6,both_feet_imagery,C4,mu,8,-37.65481516016831,23.181921217095784,8,1.0,negative
104,replication_2,10,both_feet_imagery,C4,mu,7,-58.45847684923523,58.105736866573636,5,0.7142857142857143,negative
104,replication_2,14,both_feet_imagery,C4,mu,8,-24.925577855751726,45.31540917555872,7,0.875,negative
104,replication_2,6,both_feet_imagery,Cz,beta,8,-27.74329022943132,40.32234608859933,7,0.875,negative
104,replication_2,10,both_feet_imagery,Cz,beta,7,-34.945158603647286,38.9267153690095,5,0.7142857142857143,negative
104,replication_2,14,both_feet_imagery,Cz,beta,8,-22.241084443971953,12.332872951051066,7,0.875,negative
105,replication_2,6,both_fists_imagery,C4,central_12_13,8,-46.99512767182979,39.27019702274503,7,0.875,negative
105,replication_2,10,both_fists_imagery,C4,central_12_13,8,-58.583435707365126,33.85446527430283,6,0.75,negative
105,replication_2,14,both_fists_imagery,C4,central_12_13,8,-30.51754204721935,60.1663700613005,6,0.75,negative
105,replication_2,6,both_fists_imagery,C3,central_12_13,8,-38.92309231072609,35.45683576862987,7,0.875,negative
105,replication_2,10,both_fists_imagery,C3,central_12_13,8,-66.3228135207564,29.711514880614757,7,0.875,negative
105,replication_2,14,both_fists_imagery,C3,central_12_13,8,8.566633580443556,56.318050423028296,3,0.375,positive
105,replication_2,6,both_fists_imagery,C3,mu,8,-39.50882928448898,27.206386814073348,6,0.75,negative
105,replication_2,10,both_fists_imagery,C3,mu,8,-67.51244758671629,19.61979013621083,7,0.875,negative
105,replication_2,14,both_fists_imagery,C3,mu,8,13.442435261984386,80.17654580671642,3,0.375,positive
105,replication_2,6,both_fists_imagery,C4,mu,8,-41.116019559733566,47.412305080789665,7,0.875,negative
105,replication_2,10,both_fists_imagery,C4,mu,8,-58.92861586893646,32.12843080494904,8,1.0,negative
105,replication_2,14,both_fists_imagery,C4,mu,8,-29.83107397774843,53.46007303255291,6,0.75,negative
105,replication_2,6,both_fists_imagery,Cz,mu,8,-8.988966066296534,38.918319484922876,6,0.75,negative
105,replication_2,10,both_fists_imagery,Cz,mu,8,-21.925073941413086,77.48134536339246,5,0.625,negative
105,replication_2,14,both_fists_imagery,Cz,mu,8,-51.12079115009212,63.109291231531856,6,0.75,negative
