subject,method,calibration_size,calibration_run,test_runs,training_subjects,source_CSP_fit_subjects,source_scaler_fit_subjects,calibration_trial_keys,calibration_trial_count,calibration_fists_count,calibration_feet_count,test_trial_keys,test_runs_absent_from_calibration,target_EEG_used_for_source_CSP_fit,target_EEG_used_for_source_scaler_fit,unlabeled_test_EEG_used_for_adaptation,target_CSP_refit,target_scaler_refit,decision_layer_fitted_from_calibration_only,calibrated_threshold,target_LDA_training_trial_count
103,threshold,0,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,False,,0
103,threshold,0,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,False,,0
103,threshold,0,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14,True,False,False,False,False,False,False,,0
103,threshold,4,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03,4,2,2,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-0.822358711453517,0
103,threshold,4,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03,4,2,2,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-3.1808203616852406,0
103,threshold,4,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03,4,2,2,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14,True,False,False,False,False,False,True,-1.0489016917784155,0
103,threshold,8,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07,8,4,4,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-1.2525361917391853,0
103,threshold,8,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07,8,4,4,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-3.0805597689691915,0
103,threshold,8,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07,8,4,4,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14,True,False,False,False,False,False,True,-2.0919391635316384,0
103,threshold,12,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11,12,6,6,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-0.9813774041888406,0
103,threshold,12,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11,12,6,6,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-3.0805597689691915,0
103,threshold,12,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11,12,6,6,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14,True,False,False,False,False,False,True,-2.0919391635316384,0
103,threshold,14,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13,14,7,7,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-0.9813774041888406,0
103,threshold,14,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13,14,7,7,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13/S103_R14_T14,True,False,False,False,False,False,True,-1.7944475604867778,0
103,threshold,14,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S103_R14_T00/S103_R14_T01/S103_R14_T02/S103_R14_T03/S103_R14_T04/S103_R14_T05/S103_R14_T06/S103_R14_T07/S103_R14_T08/S103_R14_T09/S103_R14_T10/S103_R14_T11/S103_R14_T12/S103_R14_T13,14,7,7,S103_R06_T00/S103_R06_T01/S103_R06_T02/S103_R06_T03/S103_R06_T04/S103_R06_T05/S103_R06_T06/S103_R06_T07/S103_R06_T08/S103_R06_T09/S103_R06_T10/S103_R06_T11/S103_R06_T12/S103_R06_T13/S103_R06_T14/S103_R10_T00/S103_R10_T01/S103_R10_T02/S103_R10_T03/S103_R10_T04/S103_R10_T05/S103_R10_T06/S103_R10_T07/S103_R10_T08/S103_R10_T09/S103_R10_T10/S103_R10_T11/S103_R10_T12/S103_R10_T13/S103_R10_T14,True,False,False,False,False,False,True,-2.0919391635316384,0
104,threshold,0,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,False,,0
104,threshold,0,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,False,,0
104,threshold,0,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,,0,0,0,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14,True,False,False,False,False,False,False,,0
104,threshold,4,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03,4,2,2,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,True,-0.7738279696228411,0
104,threshold,4,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03,4,2,2,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,True,-1.2749317282260098,0
104,threshold,4,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03,4,2,2,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14,True,False,False,False,False,False,True,-0.3107704508722455,0
104,threshold,8,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07,8,4,4,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,True,-0.7738279696228411,0
104,threshold,8,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07,8,4,4,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,True,-1.2749317282260098,0
104,threshold,8,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07,8,4,4,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14,True,False,False,False,False,False,True,-0.3107704508722455,0
104,threshold,12,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11,12,6,6,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,True,-0.630753880756111,0
104,threshold,12,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11,12,6,6,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11/S104_R14_T12/S104_R14_T13/S104_R14_T14,True,False,False,False,False,False,True,-1.2749317282260098,0
104,threshold,12,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,S104_R14_T00/S104_R14_T01/S104_R14_T02/S104_R14_T03/S104_R14_T04/S104_R14_T05/S104_R14_T06/S104_R14_T07/S104_R14_T08/S104_R14_T09/S104_R14_T10/S104_R14_T11,12,6,6,S104_R06_T00/S104_R06_T01/S104_R06_T02/S104_R06_T03/S104_R06_T04/S104_R06_T05/S104_R06_T06/S104_R06_T07/S104_R06_T08/S104_R06_T09/S104_R06_T10/S104_R06_T11/S104_R06_T12/S104_R06_T13/S104_R06_T14/S104_R10_T00/S104_R10_T01/S104_R10_T02/S104_R10_T03/S104_R10_T04/S104_R10_T05/S104_R10_T06/S104_R10_T07/S104_R10_T08/S104_R10_T09/S104_R10_T10/S104_R10_T11/S104_R10_T12/S104_R10_T13/S104_R10_T14,True,False,False,False,False,False,True,-0.3107704508722455,0
