subject,run,channel,reference_state,band,band_lower_hz,band_upper_hz,absolute_band_power_uV2,relative_band_power,relative_power_denominator,total_power_1_45_hz_uV2,welch_segment_seconds,psd_units_before_integration,absolute_power_units
1,14,CP1,stored,low_gamma_descriptive,30.0,45.0,37.8392209385171,0.025592455547553586,total_power_1_45_hz,1478.5302984392288,3.0,uV2_per_Hz,uV2
1,14,CPz,stored,low_gamma_descriptive,30.0,45.0,37.938517992875624,0.025204521898018924,total_power_1_45_hz,1505.2266472810022,3.0,uV2_per_Hz,uV2
1,14,CP2,stored,low_gamma_descriptive,30.0,45.0,33.10603712583962,0.02440490326207605,total_power_1_45_hz,1356.5322005305663,3.0,uV2_per_Hz,uV2
1,14,CP4,stored,low_gamma_descriptive,30.0,45.0,31.448578482544146,0.02555014678266329,total_power_1_45_hz,1230.8570573020409,3.0,uV2_per_Hz,uV2
1,14,CP6,stored,low_gamma_descriptive,30.0,45.0,29.412922750529475,0.03232722165471873,total_power_1_45_hz,909.8500039590053,3.0,uV2_per_Hz,uV2
1,14,Fp1,stored,low_gamma_descriptive,30.0,45.0,115.39392742658512,0.036818022614683074,total_power_1_45_hz,3134.169605854006,3.0,uV2_per_Hz,uV2
1,14,Fpz,stored,low_gamma_descriptive,30.0,45.0,39.58753368770299,0.017110603781976527,total_power_1_45_hz,2313.6257605007813,3.0,uV2_per_Hz,uV2
1,14,Fp2,stored,low_gamma_descriptive,30.0,45.0,44.94947563716172,0.01698553962184796,total_power_1_45_hz,2646.3378048551745,3.0,uV2_per_Hz,uV2
1,14,AF7,stored,low_gamma_descriptive,30.0,45.0,84.1293539351067,0.03190952921003154,total_power_1_45_hz,2636.4962447850403,3.0,uV2_per_Hz,uV2
1,14,AF3,stored,low_gamma_descriptive,30.0,45.0,78.21494123995618,0.03145509499801986,total_power_1_45_hz,2486.5587353934206,3.0,uV2_per_Hz,uV2
1,14,AFz,stored,low_gamma_descriptive,30.0,45.0,33.96590800016759,0.02016794368237369,total_power_1_45_hz,1684.1532550417123,3.0,uV2_per_Hz,uV2
1,14,AF4,stored,low_gamma_descriptive,30.0,45.0,35.3377975484792,0.02107442500121456,total_power_1_45_hz,1676.8095711480914,3.0,uV2_per_Hz,uV2
1,14,AF8,stored,low_gamma_descriptive,30.0,45.0,50.8419615636554,0.02279410779524779,total_power_1_45_hz,2230.4870197312634,3.0,uV2_per_Hz,uV2
1,14,F7,stored,low_gamma_descriptive,30.0,45.0,55.69834398491977,0.04068047967805701,total_power_1_45_hz,1369.1663526515242,3.0,uV2_per_Hz,uV2
1,14,F5,stored,low_gamma_descriptive,30.0,45.0,60.5249842579639,0.03414928526398085,total_power_1_45_hz,1772.364598265925,3.0,uV2_per_Hz,uV2
1,14,F3,stored,low_gamma_descriptive,30.0,45.0,31.638698856544153,0.021516648596830418,total_power_1_45_hz,1470.4287572556627,3.0,uV2_per_Hz,uV2
1,14,F1,stored,low_gamma_descriptive,30.0,45.0,37.48819705179597,0.022676758126980074,total_power_1_45_hz,1653.1550427921939,3.0,uV2_per_Hz,uV2
1,14,Fz,stored,low_gamma_descriptive,30.0,45.0,36.16562740698836,0.021474222040215294,total_power_1_45_hz,1684.141448256431,3.0,uV2_per_Hz,uV2
1,14,F2,stored,low_gamma_descriptive,30.0,45.0,33.28046663993186,0.02197392198766766,total_power_1_45_hz,1514.5437695924163,3.0,uV2_per_Hz,uV2
1,14,F4,stored,low_gamma_descriptive,30.0,45.0,30.855626477711343,0.02147905078827657,total_power_1_45_hz,1436.5451612299637,3.0,uV2_per_Hz,uV2
1,14,F6,stored,low_gamma_descriptive,30.0,45.0,38.272847492916405,0.031127138385433982,total_power_1_45_hz,1229.5652436468838,3.0,uV2_per_Hz,uV2
1,14,F8,stored,low_gamma_descriptive,30.0,45.0,34.37681134224414,0.03607775144403849,total_power_1_45_hz,952.8534890974915,3.0,uV2_per_Hz,uV2
1,14,FT7,stored,low_gamma_descriptive,30.0,45.0,52.59858974325897,0.046496392615064906,total_power_1_45_hz,1131.2402271443514,3.0,uV2_per_Hz,uV2
1,14,FT8,stored,low_gamma_descriptive,30.0,45.0,35.77220736483349,0.06272429848962699,total_power_1_45_hz,570.308608086694,3.0,uV2_per_Hz,uV2
1,14,T7,stored,low_gamma_descriptive,30.0,45.0,55.22532415567312,0.05183787049853319,total_power_1_45_hz,1065.3470836005076,3.0,uV2_per_Hz,uV2
1,14,T8,stored,low_gamma_descriptive,30.0,45.0,154.02872718570836,0.20059117735421245,total_power_1_45_hz,767.8738876621571,3.0,uV2_per_Hz,uV2
1,14,T9,stored,low_gamma_descriptive,30.0,45.0,36.68965737402676,0.03484550822413266,total_power_1_45_hz,1052.9235830923226,3.0,uV2_per_Hz,uV2
1,14,T10,stored,low_gamma_descriptive,30.0,45.0,56.005638791468094,0.17518041295611644,total_power_1_45_hz,319.70263025637337,3.0,uV2_per_Hz,uV2
1,14,TP7,stored,low_gamma_descriptive,30.0,45.0,39.1973692792246,0.03541882679968853,total_power_1_45_hz,1106.6817515132743,3.0,uV2_per_Hz,uV2
1,14,TP8,stored,low_gamma_descriptive,30.0,45.0,60.769362464482214,0.09419851387141845,total_power_1_45_hz,645.1201825480258,3.0,uV2_per_Hz,uV2
1,14,P7,stored,low_gamma_descriptive,30.0,45.0,46.46448501771812,0.03641167246274833,total_power_1_45_hz,1276.0876355035466,3.0,uV2_per_Hz,uV2
1,14,P5,stored,low_gamma_descriptive,30.0,45.0,39.887211783765935,0.028779911938760037,total_power_1_45_hz,1385.9393270083942,3.0,uV2_per_Hz,uV2
1,14,P3,stored,low_gamma_descriptive,30.0,45.0,36.88119423528904,0.025932663981341367,total_power_1_45_hz,1422.1907267924796,3.0,uV2_per_Hz,uV2
1,14,P1,stored,low_gamma_descriptive,30.0,45.0,36.56467714935391,0.024514169578824685,total_power_1_45_hz,1491.5731504500338,3.0,uV2_per_Hz,uV2
1,14,Pz,stored,low_gamma_descriptive,30.0,45.0,33.937399715335026,0.022428983321324474,total_power_1_45_hz,1513.1046837539384,3.0,uV2_per_Hz,uV2
1,14,P2,stored,low_gamma_descriptive,30.0,45.0,33.26730221813279,0.023350288001929283,total_power_1_45_hz,1424.7062912193687,3.0,uV2_per_Hz,uV2
1,14,P4,stored,low_gamma_descriptive,30.0,45.0,32.45975468949677,0.02540822196984173,total_power_1_45_hz,1277.5295622033234,3.0,uV2_per_Hz,uV2
1,14,P6,stored,low_gamma_descriptive,30.0,45.0,31.77825706698786,0.03097968387007044,total_power_1_45_hz,1025.7773191058584,3.0,uV2_per_Hz,uV2
1,14,P8,stored,low_gamma_descriptive,30.0,45.0,38.05202698046326,0.048827441414234715,total_power_1_45_hz,779.3164228623684,3.0,uV2_per_Hz,uV2
1,14,PO7,stored,low_gamma_descriptive,30.0,45.0,47.86330718083046,0.03222122349220225,total_power_1_45_hz,1485.4590233798444,3.0,uV2_per_Hz,uV2
1,14,PO3,stored,low_gamma_descriptive,30.0,45.0,41.760618426060866,0.027590343848718536,total_power_1_45_hz,1513.595432338205,3.0,uV2_per_Hz,uV2
1,14,POz,stored,low_gamma_descriptive,30.0,45.0,37.465180572329395,0.02328253468110929,total_power_1_45_hz,1609.1538608434867,3.0,uV2_per_Hz,uV2
1,14,PO4,stored,low_gamma_descriptive,30.0,45.0,38.523607429832495,0.026975162416993534,total_power_1_45_hz,1428.1140122279223,3.0,uV2_per_Hz,uV2
1,14,PO8,stored,low_gamma_descriptive,30.0,45.0,50.60803854466353,0.038531687568284775,total_power_1_45_hz,1313.4134977861372,3.0,uV2_per_Hz,uV2
1,14,O1,stored,low_gamma_descriptive,30.0,45.0,33.11802660040273,0.0196497644280901,total_power_1_45_hz,1685.4159611735204,3.0,uV2_per_Hz,uV2
1,14,Oz,stored,low_gamma_descriptive,30.0,45.0,38.04788193307475,0.02353282835209884,total_power_1_45_hz,1616.800214738376,3.0,uV2_per_Hz,uV2
1,14,O2,stored,low_gamma_descriptive,30.0,45.0,44.29618257189653,0.02599761121519389,total_power_1_45_hz,1703.8558737276728,3.0,uV2_per_Hz,uV2
1,14,Iz,stored,low_gamma_descriptive,30.0,45.0,71.51441747206187,0.05009460338114491,total_power_1_45_hz,1427.5872578118694,3.0,uV2_per_Hz,uV2
1,14,FC5,average,delta,1.0,4.0,117.49579660478754,0.38594749345896306,total_power_1_45_hz,304.43466688113267,3.0,uV2_per_Hz,uV2
1,14,FC3,average,delta,1.0,4.0,90.5817231817117,0.3146405999166251,total_power_1_45_hz,287.88949425380724,3.0,uV2_per_Hz,uV2
1,14,FC1,average,delta,1.0,4.0,128.84366675850748,0.38422799785322814,total_power_1_45_hz,335.33128111014094,3.0,uV2_per_Hz,uV2
1,14,FCz,average,delta,1.0,4.0,191.01118763704133,0.4384601010210327,total_power_1_45_hz,435.64097894480625,3.0,uV2_per_Hz,uV2
1,14,FC2,average,delta,1.0,4.0,127.12915598443537,0.37655655073890504,total_power_1_45_hz,337.60973148647616,3.0,uV2_per_Hz,uV2
1,14,FC4,average,delta,1.0,4.0,90.67131707554896,0.32367951536719897,total_power_1_45_hz,280.1268315441176,3.0,uV2_per_Hz,uV2
1,14,FC6,average,delta,1.0,4.0,118.9633082847895,0.38210866133172566,total_power_1_45_hz,311.3337129553107,3.0,uV2_per_Hz,uV2
1,14,C5,average,delta,1.0,4.0,111.00484636414902,0.40136676975224356,total_power_1_45_hz,276.56710701952306,3.0,uV2_per_Hz,uV2
1,14,C3,average,delta,1.0,4.0,78.92684506572783,0.33619452209486095,total_power_1_45_hz,234.76541073283093,3.0,uV2_per_Hz,uV2
1,14,C1,average,delta,1.0,4.0,122.96432081733194,0.487120720427606,total_power_1_45_hz,252.4308978468232,3.0,uV2_per_Hz,uV2
1,14,Cz,average,delta,1.0,4.0,183.47095741894722,0.5392167542595018,total_power_1_45_hz,340.25455620514816,3.0,uV2_per_Hz,uV2
1,14,C2,average,delta,1.0,4.0,143.80364213362665,0.4920186763465192,total_power_1_45_hz,292.27273078623654,3.0,uV2_per_Hz,uV2
1,14,C4,average,delta,1.0,4.0,73.86534470274313,0.3477804461175193,total_power_1_45_hz,212.39073538304427,3.0,uV2_per_Hz,uV2
1,14,C6,average,delta,1.0,4.0,95.41441387105405,0.36329576190812196,total_power_1_45_hz,262.63563706307286,3.0,uV2_per_Hz,uV2
1,14,CP5,average,delta,1.0,4.0,120.43841445099294,0.4011148922742633,total_power_1_45_hz,300.25914462593147,3.0,uV2_per_Hz,uV2
1,14,CP3,average,delta,1.0,4.0,107.11464150152324,0.4361572174588012,total_power_1_45_hz,245.58722683900362,3.0,uV2_per_Hz,uV2
1,14,CP1,average,delta,1.0,4.0,133.89665878385858,0.5323766552102493,total_power_1_45_hz,251.50738198875254,3.0,uV2_per_Hz,uV2
1,14,CPz,average,delta,1.0,4.0,170.03837694182943,0.5817272301304733,total_power_1_45_hz,292.2991535116762,3.0,uV2_per_Hz,uV2
1,14,CP2,average,delta,1.0,4.0,127.95367695919694,0.5239862293873151,total_power_1_45_hz,244.19282374807864,3.0,uV2_per_Hz,uV2
1,14,CP4,average,delta,1.0,4.0,110.01610300329126,0.44627529769002294,total_power_1_45_hz,246.52070946509576,3.0,uV2_per_Hz,uV2
1,14,CP6,average,delta,1.0,4.0,104.67564669677698,0.40082316293190673,total_power_1_45_hz,261.15169076333956,3.0,uV2_per_Hz,uV2
1,14,Fp1,average,delta,1.0,4.0,1302.9171767793919,0.7738176429914213,total_power_1_45_hz,1683.7522232532456,3.0,uV2_per_Hz,uV2
1,14,Fpz,average,delta,1.0,4.0,869.9315286008747,0.7751237122215852,total_power_1_45_hz,1122.31314161137,3.0,uV2_per_Hz,uV2
1,14,Fp2,average,delta,1.0,4.0,1131.9583843689143,0.7999171634463974,total_power_1_45_hz,1415.0945074011618,3.0,uV2_per_Hz,uV2
1,14,AF7,average,delta,1.0,4.0,888.8655809559527,0.7357589895629973,total_power_1_45_hz,1208.0934022755098,3.0,uV2_per_Hz,uV2
1,14,AF3,average,delta,1.0,4.0,795.8197735869431,0.7300334658077761,total_power_1_45_hz,1090.1140986822777,3.0,uV2_per_Hz,uV2
1,14,AFz,average,delta,1.0,4.0,270.5509497504755,0.5480417341045681,total_power_1_45_hz,493.66851630838306,3.0,uV2_per_Hz,uV2
1,14,AF4,average,delta,1.0,4.0,381.4103654731838,0.6378087048915584,total_power_1_45_hz,598.0011914983694,3.0,uV2_per_Hz,uV2
1,14,AF8,average,delta,1.0,4.0,909.0263926495941,0.7522701843008879,total_power_1_45_hz,1208.3775372466548,3.0,uV2_per_Hz,uV2
1,14,F7,average,delta,1.0,4.0,262.3397898001454,0.519744452872829,total_power_1_45_hz,504.7476473295515,3.0,uV2_per_Hz,uV2
1,14,F5,average,delta,1.0,4.0,291.392759489954,0.528548308583525,total_power_1_45_hz,551.3077135198249,3.0,uV2_per_Hz,uV2
1,14,F3,average,delta,1.0,4.0,135.94236803858425,0.45236714077365253,total_power_1_45_hz,300.5133569297083,3.0,uV2_per_Hz,uV2
1,14,F1,average,delta,1.0,4.0,174.67584397320263,0.43189060139224955,total_power_1_45_hz,404.44465197926223,3.0,uV2_per_Hz,uV2
1,14,Fz,average,delta,1.0,4.0,193.41025360552473,0.44873130925320337,total_power_1_45_hz,431.015731724639,3.0,uV2_per_Hz,uV2
1,14,F2,average,delta,1.0,4.0,167.36945109794993,0.45891106529357123,total_power_1_45_hz,364.7099923181882,3.0,uV2_per_Hz,uV2
1,14,F4,average,delta,1.0,4.0,151.13197171977723,0.47095894160253426,total_power_1_45_hz,320.90264855258874,3.0,uV2_per_Hz,uV2
1,14,F6,average,delta,1.0,4.0,302.8626592722513,0.5639431753378983,total_power_1_45_hz,537.0446394546486,3.0,uV2_per_Hz,uV2
1,14,F8,average,delta,1.0,4.0,330.75213774743935,0.5600473012784455,total_power_1_45_hz,590.5789332301332,3.0,uV2_per_Hz,uV2
1,14,FT7,average,delta,1.0,4.0,159.7601062559305,0.43749203064238845,total_power_1_45_hz,365.1726090218097,3.0,uV2_per_Hz,uV2
1,14,FT8,average,delta,1.0,4.0,190.56832200272447,0.4682186316686006,total_power_1_45_hz,407.0071310994014,3.0,uV2_per_Hz,uV2
1,14,T7,average,delta,1.0,4.0,182.01840129514514,0.45117442607296077,total_power_1_45_hz,403.43244380990336,3.0,uV2_per_Hz,uV2
1,14,T8,average,delta,1.0,4.0,174.7746950718702,0.27450170957009734,total_power_1_45_hz,636.6980203714884,3.0,uV2_per_Hz,uV2
1,14,T9,average,delta,1.0,4.0,323.887810753974,0.5454798291804005,total_power_1_45_hz,593.7667965479585,3.0,uV2_per_Hz,uV2
1,14,T10,average,delta,1.0,4.0,340.25559191663535,0.4509732314838847,total_power_1_45_hz,754.4917706025623,3.0,uV2_per_Hz,uV2
1,14,TP7,average,delta,1.0,4.0,187.2556575057124,0.47054923300540413,total_power_1_45_hz,397.9512543452851,3.0,uV2_per_Hz,uV2
1,14,TP8,average,delta,1.0,4.0,197.68727685443397,0.43202018048912744,total_power_1_45_hz,457.5880613507802,3.0,uV2_per_Hz,uV2
1,14,P7,average,delta,1.0,4.0,218.2458587581308,0.4464273150792815,total_power_1_45_hz,488.87209941303047,3.0,uV2_per_Hz,uV2
1,14,P5,average,delta,1.0,4.0,176.88010323668877,0.44817512615499283,total_power_1_45_hz,394.66738092804854,3.0,uV2_per_Hz,uV2
1,14,P3,average,delta,1.0,4.0,171.2536361833557,0.4724828294904395,total_power_1_45_hz,362.45472955715303,3.0,uV2_per_Hz,uV2
1,14,P1,average,delta,1.0,4.0,200.74856565814463,0.5086655621001979,total_power_1_45_hz,394.65727703146695,3.0,uV2_per_Hz,uV2
1,14,Pz,average,delta,1.0,4.0,202.19818166904477,0.5347044269308708,total_power_1_45_hz,378.14944385187584,3.0,uV2_per_Hz,uV2
1,14,P2,average,delta,1.0,4.0,191.47901707120852,0.4628850402803783,total_power_1_45_hz,413.6643019511411,3.0,uV2_per_Hz,uV2
1,14,P4,average,delta,1.0,4.0,163.3347900079952,0.4353627161447901,total_power_1_45_hz,375.1694482576555,3.0,uV2_per_Hz,uV2
1,14,P6,average,delta,1.0,4.0,158.39125182406718,0.41947904214808435,total_power_1_45_hz,377.5903821391677,3.0,uV2_per_Hz,uV2
1,14,P8,average,delta,1.0,4.0,187.72169009951676,0.42915163915773413,total_power_1_45_hz,437.4250800205377,3.0,uV2_per_Hz,uV2
1,14,PO7,average,delta,1.0,4.0,285.45205975726105,0.4416075099698445,total_power_1_45_hz,646.3931280895865,3.0,uV2_per_Hz,uV2
1,14,PO3,average,delta,1.0,4.0,263.9108854749194,0.45539079656423453,total_power_1_45_hz,579.5261728300953,3.0,uV2_per_Hz,uV2
1,14,POz,average,delta,1.0,4.0,287.87417733136135,0.47062256447887624,total_power_1_45_hz,611.6880044842867,3.0,uV2_per_Hz,uV2
1,14,PO4,average,delta,1.0,4.0,240.1256078631235,0.38427753450634017,total_power_1_45_hz,624.8754774894645,3.0,uV2_per_Hz,uV2
1,14,PO8,average,delta,1.0,4.0,306.9459367246396,0.38807842043069074,total_power_1_45_hz,790.9379150327142,3.0,uV2_per_Hz,uV2
1,14,O1,average,delta,1.0,4.0,315.09744093790755,0.39268980110787133,total_power_1_45_hz,802.4080076664653,3.0,uV2_per_Hz,uV2
1,14,Oz,average,delta,1.0,4.0,301.0441474907203,0.3875108786579928,total_power_1_45_hz,776.8663128459272,3.0,uV2_per_Hz,uV2
1,14,O2,average,delta,1.0,4.0,396.0936111255939,0.403556706293383,total_power_1_45_hz,981.5067001702519,3.0,uV2_per_Hz,uV2
1,14,Iz,average,delta,1.0,4.0,328.2514810022346,0.38678748863779827,total_power_1_45_hz,848.6610623272281,3.0,uV2_per_Hz,uV2
1,14,FC5,average,theta,4.0,8.0,47.73034726877012,0.15678354820020074,total_power_1_45_hz,304.43466688113267,3.0,uV2_per_Hz,uV2
1,14,FC3,average,theta,4.0,8.0,41.4269813774451,0.14389889941910322,total_power_1_45_hz,287.88949425380724,3.0,uV2_per_Hz,uV2
1,14,FC1,average,theta,4.0,8.0,55.38435512643232,0.16516310361227857,total_power_1_45_hz,335.33128111014094,3.0,uV2_per_Hz,uV2
1,14,FCz,average,theta,4.0,8.0,79.66887747077436,0.18287737224295433,total_power_1_45_hz,435.64097894480625,3.0,uV2_per_Hz,uV2
1,14,FC2,average,theta,4.0,8.0,59.57743762511691,0.17646836589336715,total_power_1_45_hz,337.60973148647616,3.0,uV2_per_Hz,uV2
1,14,FC4,average,theta,4.0,8.0,43.85860568940583,0.15656695735873652,total_power_1_45_hz,280.1268315441176,3.0,uV2_per_Hz,uV2
1,14,FC6,average,theta,4.0,8.0,49.509749420817116,0.15902469716771025,total_power_1_45_hz,311.3337129553107,3.0,uV2_per_Hz,uV2
1,14,C5,average,theta,4.0,8.0,39.219037624232904,0.14180658736638702,total_power_1_45_hz,276.56710701952306,3.0,uV2_per_Hz,uV2
1,14,C3,average,theta,4.0,8.0,34.86067494283158,0.1484915296253072,total_power_1_45_hz,234.76541073283093,3.0,uV2_per_Hz,uV2
1,14,C1,average,theta,4.0,8.0,43.44460819676076,0.17210495453343136,total_power_1_45_hz,252.4308978468232,3.0,uV2_per_Hz,uV2
1,14,Cz,average,theta,4.0,8.0,58.78018974859371,0.17275357133837654,total_power_1_45_hz,340.25455620514816,3.0,uV2_per_Hz,uV2
1,14,C2,average,theta,4.0,8.0,49.69472272772335,0.17002859826861252,total_power_1_45_hz,292.27273078623654,3.0,uV2_per_Hz,uV2
1,14,C4,average,theta,4.0,8.0,34.60325714633642,0.16292262976504054,total_power_1_45_hz,212.39073538304427,3.0,uV2_per_Hz,uV2
1,14,C6,average,theta,4.0,8.0,44.276185614259155,0.16858407377375856,total_power_1_45_hz,262.63563706307286,3.0,uV2_per_Hz,uV2
1,14,CP5,average,theta,4.0,8.0,42.96969476797715,0.1431086963946081,total_power_1_45_hz,300.25914462593147,3.0,uV2_per_Hz,uV2
1,14,CP3,average,theta,4.0,8.0,35.91480916823729,0.14624054202860268,total_power_1_45_hz,245.58722683900362,3.0,uV2_per_Hz,uV2
1,14,CP1,average,theta,4.0,8.0,37.368333097007614,0.1485774803169743,total_power_1_45_hz,251.50738198875254,3.0,uV2_per_Hz,uV2
1,14,CPz,average,theta,4.0,8.0,41.87253138752346,0.1432523183336924,total_power_1_45_hz,292.2991535116762,3.0,uV2_per_Hz,uV2
1,14,CP2,average,theta,4.0,8.0,34.39957464680524,0.14087053877673955,total_power_1_45_hz,244.19282374807864,3.0,uV2_per_Hz,uV2
1,14,CP4,average,theta,4.0,8.0,34.09857881912274,0.13831932778836448,total_power_1_45_hz,246.52070946509576,3.0,uV2_per_Hz,uV2
1,14,CP6,average,theta,4.0,8.0,43.35284790733461,0.1660063841846682,total_power_1_45_hz,261.15169076333956,3.0,uV2_per_Hz,uV2
1,14,Fp1,average,theta,4.0,8.0,134.80677215574096,0.08006330759004157,total_power_1_45_hz,1683.7522232532456,3.0,uV2_per_Hz,uV2
1,14,Fpz,average,theta,4.0,8.0,102.45250806287808,0.09128691829784787,total_power_1_45_hz,1122.31314161137,3.0,uV2_per_Hz,uV2
1,14,Fp2,average,theta,4.0,8.0,113.53112601203924,0.08022865286965217,total_power_1_45_hz,1415.0945074011618,3.0,uV2_per_Hz,uV2
1,14,AF7,average,theta,4.0,8.0,109.71799676691305,0.09081913414993677,total_power_1_45_hz,1208.0934022755098,3.0,uV2_per_Hz,uV2
1,14,AF3,average,theta,4.0,8.0,99.55177126065297,0.09132234082743307,total_power_1_45_hz,1090.1140986822777,3.0,uV2_per_Hz,uV2
1,14,AFz,average,theta,4.0,8.0,77.11067494808529,0.1561992964929448,total_power_1_45_hz,493.66851630838306,3.0,uV2_per_Hz,uV2
1,14,AF4,average,theta,4.0,8.0,71.92142449651287,0.12026970099558569,total_power_1_45_hz,598.0011914983694,3.0,uV2_per_Hz,uV2
1,14,AF8,average,theta,4.0,8.0,109.75990579156566,0.09083246122040532,total_power_1_45_hz,1208.3775372466548,3.0,uV2_per_Hz,uV2
1,14,F7,average,theta,4.0,8.0,76.07139646907494,0.15071174055301273,total_power_1_45_hz,504.7476473295515,3.0,uV2_per_Hz,uV2
1,14,F5,average,theta,4.0,8.0,72.99666067090327,0.132406383732337,total_power_1_45_hz,551.3077135198249,3.0,uV2_per_Hz,uV2
1,14,F3,average,theta,4.0,8.0,44.48606360110805,0.14803356514869845,total_power_1_45_hz,300.5133569297083,3.0,uV2_per_Hz,uV2
1,14,F1,average,theta,4.0,8.0,64.06132262735552,0.15839329884535164,total_power_1_45_hz,404.44465197926223,3.0,uV2_per_Hz,uV2
1,14,Fz,average,theta,4.0,8.0,75.89159901501434,0.17607616945058246,total_power_1_45_hz,431.015731724639,3.0,uV2_per_Hz,uV2
1,14,F2,average,theta,4.0,8.0,57.74000159217258,0.15831757508249952,total_power_1_45_hz,364.7099923181882,3.0,uV2_per_Hz,uV2
1,14,F4,average,theta,4.0,8.0,46.82443895476159,0.1459147787217098,total_power_1_45_hz,320.90264855258874,3.0,uV2_per_Hz,uV2
1,14,F6,average,theta,4.0,8.0,68.96081086863039,0.1284079679831789,total_power_1_45_hz,537.0446394546486,3.0,uV2_per_Hz,uV2
1,14,F8,average,theta,4.0,8.0,91.90194911380607,0.15561332100207895,total_power_1_45_hz,590.5789332301332,3.0,uV2_per_Hz,uV2
1,14,FT7,average,theta,4.0,8.0,63.80036851051916,0.17471290818175444,total_power_1_45_hz,365.1726090218097,3.0,uV2_per_Hz,uV2
1,14,FT8,average,theta,4.0,8.0,73.38772107585149,0.1803106517510337,total_power_1_45_hz,407.0071310994014,3.0,uV2_per_Hz,uV2
1,14,T7,average,theta,4.0,8.0,66.95320746685991,0.1659589071086413,total_power_1_45_hz,403.43244380990336,3.0,uV2_per_Hz,uV2
1,14,T8,average,theta,4.0,8.0,73.11835182521033,0.11483992330076451,total_power_1_45_hz,636.6980203714884,3.0,uV2_per_Hz,uV2
1,14,T9,average,theta,4.0,8.0,101.00551803640539,0.17010974447145122,total_power_1_45_hz,593.7667965479585,3.0,uV2_per_Hz,uV2
1,14,T10,average,theta,4.0,8.0,125.48264314852565,0.1663141309656844,total_power_1_45_hz,754.4917706025623,3.0,uV2_per_Hz,uV2
1,14,TP7,average,theta,4.0,8.0,61.90253813156696,0.15555306700417335,total_power_1_45_hz,397.9512543452851,3.0,uV2_per_Hz,uV2
1,14,TP8,average,theta,4.0,8.0,74.08127156554721,0.16189511445482754,total_power_1_45_hz,457.5880613507802,3.0,uV2_per_Hz,uV2
1,14,P7,average,theta,4.0,8.0,70.70590583363006,0.1446306834006765,total_power_1_45_hz,488.87209941303047,3.0,uV2_per_Hz,uV2
1,14,P5,average,theta,4.0,8.0,54.25902774795791,0.13748039582184224,total_power_1_45_hz,394.66738092804854,3.0,uV2_per_Hz,uV2
1,14,P3,average,theta,4.0,8.0,47.182997325355,0.13017624954984905,total_power_1_45_hz,362.45472955715303,3.0,uV2_per_Hz,uV2
1,14,P1,average,theta,4.0,8.0,46.23366487003491,0.11714889743778521,total_power_1_45_hz,394.65727703146695,3.0,uV2_per_Hz,uV2
1,14,Pz,average,theta,4.0,8.0,44.82439301486152,0.11853618653587017,total_power_1_45_hz,378.14944385187584,3.0,uV2_per_Hz,uV2
1,14,P2,average,theta,4.0,8.0,43.08086805502174,0.1041445148924408,total_power_1_45_hz,413.6643019511411,3.0,uV2_per_Hz,uV2
1,14,P4,average,theta,4.0,8.0,41.911778588874625,0.11171426347086458,total_power_1_45_hz,375.1694482576555,3.0,uV2_per_Hz,uV2
1,14,P6,average,theta,4.0,8.0,50.06383125580913,0.13258767602125313,total_power_1_45_hz,377.5903821391677,3.0,uV2_per_Hz,uV2
1,14,P8,average,theta,4.0,8.0,64.1017688065107,0.14654342362696954,total_power_1_45_hz,437.4250800205377,3.0,uV2_per_Hz,uV2
1,14,PO7,average,theta,4.0,8.0,85.71546488300402,0.13260577991652833,total_power_1_45_hz,646.3931280895865,3.0,uV2_per_Hz,uV2
1,14,PO3,average,theta,4.0,8.0,73.33377398742876,0.12654091812507084,total_power_1_45_hz,579.5261728300953,3.0,uV2_per_Hz,uV2
1,14,POz,average,theta,4.0,8.0,65.22165433863371,0.10662568803130609,total_power_1_45_hz,611.6880044842867,3.0,uV2_per_Hz,uV2
1,14,PO4,average,theta,4.0,8.0,64.73380017402427,0.10359472007783453,total_power_1_45_hz,624.8754774894645,3.0,uV2_per_Hz,uV2
1,14,PO8,average,theta,4.0,8.0,94.41102143355945,0.11936590677873181,total_power_1_45_hz,790.9379150327142,3.0,uV2_per_Hz,uV2
1,14,O1,average,theta,4.0,8.0,87.74721162847115,0.10935485537295982,total_power_1_45_hz,802.4080076664653,3.0,uV2_per_Hz,uV2
1,14,Oz,average,theta,4.0,8.0,82.71982380554053,0.1064788399724909,total_power_1_45_hz,776.8663128459272,3.0,uV2_per_Hz,uV2
1,14,O2,average,theta,4.0,8.0,100.52386179227423,0.10241790685161639,total_power_1_45_hz,981.5067001702519,3.0,uV2_per_Hz,uV2
1,14,Iz,average,theta,4.0,8.0,100.1880332817339,0.11805423593606941,total_power_1_45_hz,848.6610623272281,3.0,uV2_per_Hz,uV2
1,14,FC5,average,alpha_mu,8.0,13.0,52.20869802142299,0.17149393187145803,total_power_1_45_hz,304.43466688113267,3.0,uV2_per_Hz,uV2
1,14,FC3,average,alpha_mu,8.0,13.0,67.98590870638859,0.23615279495559258,total_power_1_45_hz,287.88949425380724,3.0,uV2_per_Hz,uV2
1,14,FC1,average,alpha_mu,8.0,13.0,61.77125116962529,0.18420962984761408,total_power_1_45_hz,335.33128111014094,3.0,uV2_per_Hz,uV2
